orig_ix,start_lat,start_long,end_lat,end_long,polyline,ride_count
5,40.7491528,-73.9726974,40.7291746,-73.9872494,eyuwFjxnbM|BvAtB|A|BtA@@zBtAFDPJ@@HDHFHDPJn@b@zB|AfBjAZVVPjBlAzBzAzBxAd@ZtA|@zBvAzBzAzBvAz@j@~@n@xBxA|@j@|@l@j@^vA~@dC|A|BxArBvAtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtA,340
5,40.7291746,-73.9872494,40.7306034,-73.9906266,i|qwFhsqbMyB|GSn@o@lBs@vBa@rAIZ,340
5,40.7306034,-73.9906266,40.7303213,-73.9908417,gerwFlhrbMNJf@\,340
7,40.7420369,-74.0079692,40.7421106,-74.0082327,wltwFxtubMADKl@,339
7,40.7421106,-74.0082327,40.7428273,-74.0077346,emtwFlvubMIIKKk@]a@Mk@a@,339
7,40.7428273,-74.0077346,40.7431247,-74.008466,uqtwFhsubMKb@m@nB,339
7,40.7431247,-74.008466,40.7433066,-74.0085438,ostwF|wubMMCMDIJ,339
7,40.7433066,-74.0085438,40.7435057,-74.0088777,uttwFjxubMWb@ILADABAF,339
7,40.7435057,-74.0088777,40.7608117,-74.0025441,}utwFnzubMk@IC?CACCCAEACAKAwBUGAWEWI_BQeIw@wGo@M@E@EDEFAD?BALGNKLGBEBGBUHQJIDMPC@MDK?EAGAMGKESCQ?QDWFUD[@q@@_@Aq@Ga@IcD}@[I_Cm@cEkAcAWECSE_@Kk@Yg@[YQAAuA_Ac@Uu@g@UOc@Wg@]e@[m@_@OKi@_@_@WYQ[SSMa@Yc@Wi@_@w@i@q@g@MGGCyCsBIESEm@e@e@[q@c@UQWO_@Wa@WECGEGCSGCA,339
7,40.7608117,-74.0025441,40.7608505,-74.0027735,abxwFzrtbMCRAFAF?D?B,339
8,40.7361564,-74.0085828,40.7361858,-74.008362,_hswFrxubMEk@,339
8,40.7361858,-74.008362,40.7289723,-74.0094061,ehswFfwubMF?F?xBJnCJz@BlAFtBHXBJ@jBFXBZB|BX|BVRDPB|BVpCZnC\,339
8,40.7289723,-74.0094061,40.7291383,-74.0109864,a{qwFx}ubMYnEAZCj@Ab@,339
8,40.7291383,-74.0109864,40.7152854,-74.0137325,c|qwFtgvbMj@@N?PAL?L?|DTbG`@l@FT@T@N?L?^Dh@Dv@JjCVb@F|APhDb@zAPf@DtGz@D@LBLDLBJBNBn@JnB\H@F@T@T@LBTDVBVDl@HNDPH`ANnCb@H@VFrCf@ZBrEt@RD,339
8,40.7152854,-74.0137325,40.7162669,-74.0164404,qeowFxxvbMYlD_A~BITGLMTaAlCERAR,339
8,40.7162669,-74.0164404,40.7153837,-74.0165476,ukowFviwbMN?N?P@VDXFPHRHRJBABABGFM,339
9,40.7390303,-74.0025986,40.7376695,-74.0017922,}yswFfstbMr@_@`CkAxAu@,339
9,40.7376695,-74.0017922,40.7322559,-73.9888829,mqswFdntbMDSFUHW`A{CnF}PdGiRFYvCeJlCoIf@{At@}B|AeF,339
10,40.7390303,-74.0025986,40.7393722,-74.0028025,}yswFfstbMcAf@,339
10,40.7393722,-74.0028025,40.7434215,-73.9998422,a|swFnttbMiAu@qAy@y@k@}B{A_Am@u@g@uBuAy@i@{@i@sBwA,339
10,40.7434215,-73.9998422,40.7391558,-73.9897616,kutwF~atbMlFwPpFuPlGaSL[vAsE,339
10,40.7391558,-73.9897616,40.7388093,-73.9898501,wzswF~brbMdAP,339
10,40.7388093,-73.9898501,40.737098,-73.9903523,qxswFpcrbM`ATj@J^Fx@PRB|ARF@DBLH,339
10,40.737098,-73.9903523,40.7370019,-73.9901289,{mswFtfrbMRk@,339
11,40.7303213,-73.9908417,40.7306034,-73.9906266,ocrwFvirbMg@]OK,339
11,40.7306034,-73.9906266,40.7341486,-73.9991785,gerwFlhrbMqBbGgE|MeCbI}BhH_CnHCHAFAJ?N,339
11,40.7341486,-73.9991785,40.7333948,-74.0042842,m{rwFz}sbMP`BTnCVfDB`@HhAVdD@PBXj@bH,339
11,40.7333948,-74.0042842,40.7323031,-74.0036543,uvrwFv}tbM`Bu@vBgA,339
11,40.7323031,-74.0036543,40.7316721,-74.0067531,{orwFxytbM~AhHf@tBBL?H@F?HAPKzBAR,339
