orig_ix,start_lat,start_long,end_lat,end_long,polyline,ride_count
4,40.7640121,-73.9960221,40.7557788,-74.0019878,avxwFbjsbMv@f@bAp@zBzAh@\XPz@j@xBzAdC|AhCbBbAl@x@h@jAv@LHNJ@?LHp@d@f@ZXRDD|BtAxB|Az@j@|@n@r@b@XNXP^V,68
4,40.7557788,-74.0019878,40.7558602,-74.0021773,sbwwFlotbMOd@,68
5,40.7372141,-73.9924248,40.7365263,-73.9907908,qnswFrsrbMfCeI,68
5,40.7365263,-73.9907908,40.7358984,-73.9912281,ijswFlirbM|BvA,68
5,40.7358984,-73.9912281,40.7380268,-73.9963437,kfswFdlrbM}C~JkG|R,68
5,40.7380268,-73.9963437,40.7567653,-73.9827023,usswFblsbMcC}AsBsAsBuAsBsAuBuAuBuAyByAoAw@KIGEa@YeCaByBwA}ByA{B{AwBwA}ByA{ByA{ByA{B{AuByAQMuBuAgC}A{BwA{BwA{BwA}ByAwB_B}BwAIIeBeAUOeCcB}B{A{B{A,68
5,40.7567653,-73.9827023,40.7568409,-73.9828815,yhwwFzvpbMMb@,68
6,40.7370019,-73.9901289,40.7379049,-73.9922319,gmswFherbMSj@wAlE_@hAg@~A,68
6,40.7379049,-73.9922319,40.7313914,-73.9969915,{rswFlrrbMrBvA|B~AxA~@LH`@VjCfB|BtA~B~AtBxAvBrAtBvAnAz@zA|@,68
6,40.7313914,-73.9969915,40.7321969,-73.998633,ejrwFdpsbMIPwCtH,68
6,40.7321969,-73.998633,40.7310318,-73.999631,gorwFlzsbMPP`BrAtB`B,68
6,40.7310318,-73.999631,40.7302794,-73.9981016,}grwFt`tbMjAuChA{C,68
6,40.7302794,-73.9981016,40.7226956,-74.0044752,gcrwFbwsbMxBhBzFtEvErDVR~ExDtFjElFhEn@d@pC|B,68
6,40.7226956,-74.0044752,40.7200344,-73.9990796,{spwF~~tbMbAgCl@yA^aAjA{Cb@mAb@kAj@uAVo@LWJGdAuCL_@Vm@Xy@JY,68
6,40.7200344,-73.9990796,40.7136622,-74.003571,ecpwFf}sbMjD|C`BzAt@n@|ArA|BpBrBfBpB`B~@t@p@b@`CTP@LBJBvA^^J~@\ZB,68
6,40.7136622,-74.003571,40.7120216,-74.0060901,k{nwFhytbMPNvAnAb@b@NZBDJJZZHHDFBDBDFHDHDLRf@HVNr@HVPhAFR,68
6,40.7120216,-74.0060901,40.710159,-74.0042591,cqnwF`iubMPCLCLGXUrAeB|@eAxC{C,68
6,40.710159,-74.0042591,40.7071907,-74.0073852,oenwFr}tbMhBrBLTV^bAlAxApBxA|AlAt@RPPJPNZXf@j@,68
6,40.7071907,-74.0073852,40.7071064,-74.0072667,}rmwFdqubMNW,68
7,40.7370019,-73.9901289,40.7365646,-73.989071,gmswFherbMj@gBj@kB,68
7,40.7365646,-73.989071,40.7347964,-73.9907795,ojswFt~qbM|@n@r@f@|BzANJPLNVFJDHFJP`@Tj@,68
7,40.7347964,-73.9907795,40.7323264,-73.9849539,o_swFjirbMz@gCNg@|A}EdC}H|DaM,68
7,40.7323264,-73.9849539,40.7236698,-73.9910277,aprwF|dqbMbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxAr@d@~@l@zBvAjAv@j@`@xBvAnAx@r@b@fAr@t@f@RLNFPHHBFBJ@L@R?,68
7,40.7236698,-73.9910277,40.7181343,-73.9938663,}ypwF|jrbMTF|B~@lBx@dCfA`Bn@`C`AnBt@\PdAd@XL~@b@|@\l@TlAf@,68
7,40.7181343,-73.9938663,40.7173837,-73.9914667,iwowFt|rbMl@wCv@mDn@yC,68
7,40.7173837,-73.9914667,40.7143229,-73.993035,srowFtmrbMhBx@~B~@pChAlAh@dBr@r@T,68
7,40.7143229,-73.993035,40.7140692,-73.9970336,o_owFlwrbMLzDBf@?R?B?B?J?B?@?N?H?B?@?@@`AD`BTnH@V,68
8,40.7370019,-73.9901289,40.7379049,-73.9922319,gmswFherbMSj@wAlE_@hAg@~A,68
8,40.7379049,-73.9922319,40.7313914,-73.9969915,{rswFlrrbMrBvA|B~AxA~@LH`@VjCfB|BtA~B~AtBxAvBrAtBvAnAz@zA|@,68
8,40.7313914,-73.9969915,40.7321969,-73.998633,ejrwFdpsbMIPwCtH,68
8,40.7321969,-73.998633,40.7310318,-73.999631,gorwFlzsbMPP`BrAtB`B,68
8,40.7310318,-73.999631,40.7302794,-73.9981016,}grwFt`tbMjAuChA{C,68
8,40.7302794,-73.9981016,40.7236689,-74.0036635,gcrwFbwsbMxBhBzFtEvErDVR~ExDtFjElFhE,68
8,40.7236689,-74.0036635,40.7242695,-74.0048036,}ypwFzytbMiApCUd@Wj@,68
8,40.7242695,-74.0048036,40.7244073,-74.0047758,u}pwF~`ubM[C,68
9,40.7485567,-73.9881454,40.7423132,-73.9890177,ouuwF|xqbMt@Jb@DpBVd@DZBNBJ@v@HrCXl@Hl@Hx@HtCXf@Fl@Hf@FV@V@|@Jh@FXBPB`AHF?F?@ABAd@g@,68
9,40.7423132,-73.9890177,40.7313914,-73.9969915,mntwFj~qbMJFdAp@RPr@d@dCdBzBtArBtAtBtAtBrAtBrArBvA|B~AxA~@LH`@VjCfB|BtA~B~AtBxAvBrAtBvAnAz@zA|@,68
9,40.7313914,-73.9969915,40.7307018,-73.995581,ejrwFdpsbMFQbAeCr@oBHQ,68
9,40.7307018,-73.995581,40.7299591,-73.9940867,{erwFjgsbMhAsChAuC,68
9,40.7299591,-73.9940867,40.7236083,-73.9994591,garwF`~rbMtB|ArBfBzBhBzD~C|@p@xExDTP~E|DrDrCPP,68
10,40.769154,-73.9819951,40.7683731,-73.9817121,evywFnrpbMp@At@AB?BA@?BABC@C^i@,68
10,40.7683731,-73.9817121,40.7601347,-73.9848652,iqywFtppbMCLALALBTBJDPJNDFBBB@D@B@B@D@D?F?D?XKDE@CBC@CBCDIBO@E@G?E?G@E?G?GNMFCDCDADAF?F?v@L\D|@HhAF~APp@HP@D?B?HB|Bf@d@L^JD@FBTFb@LPFrB~@f@VzAr@hBbAVNx@d@`An@`CpANFf@PlAj@,68
10,40.7601347,-73.9848652,40.7536329,-73.9694279,y}wwFldqbMZcAZaAlD}KZ_Ad@yAfDoKhAmD\iAfBwF^kA|BoHL_@bCsHjByF\gAxD_M,68
10,40.7536329,-73.9694279,40.7517354,-73.9707702,euvwF|cnbM~BxA|BvAzBxA,68
10,40.7517354,-73.9707702,40.7525902,-73.9727997,kivwFhlnbM_D|JIV,68
11,40.7142122,-73.9814478,40.7141531,-73.9814449,y~nwF`opbMJA,68
11,40.7141531,-73.9814449,40.7137542,-73.9851427,m~nwF~npbM@^HzALtBLnBDr@JfBRlE@V,68
11,40.7137542,-73.9851427,40.7106687,-73.984795,}{nwFbfqbMn@DJ?NA`AEhCQfCU`BMdBM,68
11,40.7106687,-73.984795,40.7100664,-73.9898105,uhnwF|cqbMBh@XlDNrC~@pPHlA,68
11,40.7100664,-73.9898105,40.7098487,-73.9897872,}dnwFhcrbMj@C,68
11,40.7098487,-73.9897872,40.7065395,-74.0019968,qcnwFdcrbMNlBj@|FBX?@@H?B@B@L?@?@?B@F@H?@?@?@@J?@?@HfAVtCJpABT@P@f@Dt@HdAFn@TtCLzADd@PbC`@tCHf@J^Rr@JZL\n@dB@@@B@D@@?B@?DJ?@@@h@rAPZR`@r@pAdCrGL\,68
11,40.7065395,-74.0019968,40.7062369,-74.0031143,{nmwFnotbMCBCDEBABA?EDdBlD?@CFA?KL,68
11,40.7062369,-74.0031143,40.7096183,-74.0064883,_mmwFlvtbMgBdB]^w@h@m@ToAj@sB|AiAx@a@^_@r@_BrDGP,68
12,40.7382261,-73.9875557,40.7359972,-73.9822652,}tswFfuqbMz@kC~@yCz@iCfAmD|DcM,68
12,40.7359972,-73.9822652,40.7236698,-73.9910277,_gswFdtpbMtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxAr@d@~@l@zBvAjAv@j@`@xBvAnAx@r@b@fAr@t@f@RLNFPHHBFBJ@L@R?,68
12,40.7236698,-73.9910277,40.7159015,-73.9950213,}ypwF|jrbMTF|B~@lBx@dCfA`Bn@`C`AnBt@\PdAd@XL~@b@|@\l@TlAf@nAf@zCnAtAj@BDBBB@JDbBn@,68
12,40.7159015,-73.9950213,40.7156768,-73.9943871,kiowFzcsbMFYBO^sA,68
12,40.7156768,-73.9943871,40.6998331,-73.9868294,_howF|_sbMLFLDOl@?D?@@BD@B?D?FCHCNALAN?L@J@@?DAF?j@YFADAD?B?FCl@a@VMBABATKp@YTKDCDCHE|Aq@PKDA@AVMnAg@XKDC@APGnAk@^QBC@?XM|Aq@r@[@ANGdAe@b@Sr@[NGJEBAJGFCPIJEFCzMsGRMRKtEyBtE{Bt@]BALEp@[VMHE\Q@?@ALG|BeAf@UvAs@BANGBAbBs@XMb@SNG~@a@@ABANG?A@?XMv@_@?ApAi@@Af@W@?DCDA?ADA@ALERMROLSHOFMDQDMBOBS?O?MAGCICEECCCGCG?E@E@EBABEHCJGTIh@E\E`@?RAR?N?H?F?V?X?PBX,68
12,40.6998331,-73.9868294,40.6962046,-73.9871025,}dlwFtpqbMvBF`@@nAJ^@bDJnADvA@l@BpAD,68
12,40.6962046,-73.9871025,40.6963623,-73.9911406,gnkwFjrqbMGvBClD?RAN?NATAnAEhCG~D?\,68
12,40.6963623,-73.9911406,40.6970119,-73.9913222,gokwFrkrbMODo@NaAL,68
12,40.6970119,-73.9913222,40.6974416,-73.9930331,iskwFvlrbMEVc@fCa@vBG`@AL?L,68
12,40.6974416,-73.9930331,40.6947901,-73.9942953,_vkwFlwrbMxHvCpAd@dC~@,68
12,40.6947901,-73.9942953,40.695221,-73.995855,mekwFj_sbMuAvH,68
12,40.695221,-73.995855,40.6951159,-73.9959045,chkwFbisbMRF,68
13,40.7382261,-73.9875557,40.7373119,-73.9853969,}tswFfuqbMz@kC~@yCz@iC,68
13,40.7373119,-73.9853969,40.7379132,-73.9849673,eoswFvgqbMwBuA,68
13,40.7379132,-73.9849673,40.7416056,-73.9937434,}rswF`eqbM{@jC_ArCe@|A]jAITyDtLKXcAfDoG`S,68
13,40.7416056,-73.9937434,40.7447955,-73.9914219,ajtwFz{rbMyByAoAw@KIGEa@YeCaByBwA}ByA,68
13,40.7447955,-73.9914219,40.7437953,-73.9890388,_~twFjmrbMfE{M,68
13,40.7437953,-73.9890388,40.7423873,-73.9890976,wwtwFn~qbMV@|@Jh@FXBPB`AHF?F?@ABATW,68
14,40.7322257,-73.9816725,40.7333147,-73.9808889,morwFlppbMSOm@]c@Ym@a@g@[[U,68
14,40.7333147,-73.9808889,40.7514865,-73.967891,evrwFpkpbM_A?MGWQ]UWO_Ao@{AcAYSs@e@aAm@{ByASMoBqAaAm@cAs@{@k@_Am@u@e@eAq@{B{A_Ao@{@i@YUYQeAq@_C{AYSwFqDyAcAe@YcBgAwA_A[UOMMIiBqAUQc@WaAm@q@c@A?A?GEAAKGu@a@oA{@i@]yB{A_@Us@[WGSGSEOIiAs@IIKMKM_@a@?AIGCEKKOKo@c@QSgBkA}AcAa@YyBwAYQ,68
14,40.7514865,-73.967891,40.7515783,-73.9678514,ygvwFhzmbMQG,68
14,40.7515783,-73.9678514,40.755602,-73.9760622,khvwF`zmbMIAE?KC{@UA?A?A@A??@GJqD`L{D~LgBrFc@rA{ArEc@vAO^]jASr@,68
14,40.755602,-73.9760622,40.7531083,-73.9778774,oawwFjmobM~BtAvBvA~BdBxBvA,68
14,40.7531083,-73.9778774,40.7531647,-73.978014,}qvwFvxobMIX,68
15,40.7390762,-73.9797745,40.7391612,-73.9799758,gzswFpdpbMOh@,68
15,40.7391612,-73.9799758,40.7365839,-73.9818317,wzswFzepbM|@j@|@l@j@^vA~@dC|A|BxA,68
15,40.7365839,-73.9818317,40.7402522,-73.9905273,sjswFlqpbM_EbMiAnD{@jC_ArCe@|A]jAITyDtLKXcAfD,68
15,40.7402522,-73.9905273,40.7313914,-73.9969915,qatwFxgrbMrBtAtBtAtBrAtBrArBvA|B~AxA~@LH`@VjCfB|BtA~B~AtBxAvBrAtBvAnAz@zA|@,68
15,40.7313914,-73.9969915,40.7321969,-73.998633,ejrwFdpsbMIPwCtH,68
15,40.7321969,-73.998633,40.7322831,-73.9985632,gorwFlzsbMOM,68
16,40.7390762,-73.9797745,40.7400926,-73.9821985,gzswFpdpbMOh@yDzL,68
16,40.7400926,-73.9821985,40.7425772,-73.9804096,q`twFvspbMmAw@o@_@yByA{ByA}ByA,68
16,40.7425772,-73.9804096,40.7526529,-74.00431,cptwFphpbMeC~H}A~Ee@vAIV]fAGP}A|EeC~HwC`JwB`HoFvPoFvPsF`Qs@|B{CrJY|@o@rBCD?@iBxFsAfE,68
16,40.7526529,-74.00431,40.7513967,-74.0052276,aovwF|}tbMzBvAxBzABB,68
17,40.7634565,-73.9966426,40.763385,-73.996475,srxwF~msbMLa@,68
17,40.763385,-73.996475,40.761518,-73.9978451,erxwF|lsbMzBzAh@\XPz@j@xBzA,68
17,40.761518,-73.9978451,40.7627197,-74.0006863,ofxwFpusbMoEfN?@[b@Ch@,68
17,40.7627197,-74.0006863,40.7606893,-74.0025892,_nxwFhgtbMd@t@t@dA@@X\HHFHd@^p@d@DB@@B@@B@@@B@BB@@@@B@@|@l@~@l@B@RF,68
17,40.7606893,-74.0025892,40.748472,-74.0080439,iaxwFdstbMFBFDDB`@V^VVNTPp@b@d@Zl@d@RDHDxCrBFBLFp@f@v@h@h@^b@V`@XRLZRXP^Vh@^NJl@^d@Zf@\b@VTNt@f@b@TtA~@@@XPf@Zj@X^JRDDBbAVbEjA~Bl@ZHbD|@`@Hp@F^@p@AZATEVGPEP?RBJDLFF@D@J?LEBALQHEPKTIFCDCFCJMFO@M?C@E,68
17,40.748472,-74.0080439,40.7165938,-74.0134052,}tuwFfuubMDGDEDALAvGn@dIv@~APVHVDF@vBTJ@B@D@B@BBB@B?j@HTB~@HXDD?D@DAF@H?J@|APbFn@RDLBPDL@LBHBHBHDJDHFJHJJJJJHHFHFJFFBDBB@D?B?D?D@D?DBHDLFPFPFNFJBH@LBPBNBP@P@P?R?P?NCf@AtAIp@CLAN@^?nGTv@Fr@Hb@BZ@v@DTA^AZ@f@@n@DZ?B?ZBh@Dn@@b@BZB\D`@Fv@B~@DtB@f@BbBHN@dDNJ@L@H?JBJBLB`@BR@j@@N?PAL?L?|DTbG`@l@FT@T@N?L?^Dh@Dv@JjCVb@F|APhDb@zAPf@DtGz@D@LBLDLBJBNBn@JnB\H@F@T@T@LBTDVBVDl@HNDPH`ANnCb@H@VFrCf@,68
17,40.7165938,-74.0134052,40.7156179,-74.0111326,umowFxvvbMLe@Vy@zCgJ,68
17,40.7156179,-74.0111326,40.7154181,-74.0111992,sgowFphvbMf@L,68
18,40.7607081,-73.9803858,40.7620705,-73.9836763,maxwFlhpbM_BhFELeBlFcAjD,68
18,40.7620705,-73.9836763,40.7601347,-73.9848652,}ixwF~|pbMx@d@`An@`CpANFf@PlAj@,68
18,40.7601347,-73.9848652,40.7526826,-73.9671922,y}wwFldqbMZcAZaAlD}KZ_Ad@yAfDoKhAmD\iAfBwF^kA|BoHL_@bCsHjByF\gAxD_MvCcJd@{A,68
18,40.7526826,-73.9671922,40.754499,-73.9656923,govwF|umbMIICCAECCCEACECu@e@KMSMQOCScBcA{B{A,68
18,40.754499,-73.9656923,40.7545896,-73.9659059,szvwFplmbMQj@,68
19,40.7682692,-73.9886277,40.7654858,-73.9820275,upywF|{qbMlEcN|BkHnBkGnBkG,68
19,40.7654858,-73.9820275,40.7640506,-73.9825156,i_ywFtrpbMD?B?HB|Bf@d@L^JD@FBTFb@L,68
19,40.7640506,-73.9825156,40.7590061,-73.9705374,ivxwFvupbMFUBEDMV{@n@sB|AaFhBuFf@}AlG_ShCeIxAwEd@wANe@|BoH,68
19,40.7590061,-73.9705374,40.7571306,-73.9719638,yvwwFzjnbMjBlAPNzB|A`@XzAdA,68
19,40.7571306,-73.9719638,40.7571721,-73.97206,akwwFvsnbMGR,68
20,40.7608505,-74.0027735,40.7608117,-74.0025441,ibxwFhttbM?C?E@G@GBS,68
20,40.7608117,-74.0025441,40.7606893,-74.0025892,abxwFzrtbMB@RF,68
20,40.7606893,-74.0025892,40.748472,-74.0080439,iaxwFdstbMFBFDDB`@V^VVNTPp@b@d@Zl@d@RDHDxCrBFBLFp@f@v@h@h@^b@V`@XRLZRXP^Vh@^NJl@^d@Zf@\b@VTNt@f@b@TtA~@@@XPf@Zj@X^JRDDBbAVbEjA~Bl@ZHbD|@`@Hp@F^@p@AZATEVGPEP?RBJDLFF@D@J?LEBALQHEPKTIFCDCFCJMFO@M?C@E,68
20,40.748472,-74.0080439,40.7385065,-74.0102845,}tuwFfuubMDGDEDALAvGn@dIv@~APVHVDF@vBTJ@B@D@B@BBB@B?j@HTB~@HXDD?D@DAF@H?J@|APbFn@RDLBPDL@LBHBHBHDJDHFJHJJJJJHHFHFJFFBDBB@D?B?D?D@D?DBHDLFPFPFNFJBH@LBPBNBP@P@P?R?P?NC,68
20,40.7385065,-74.0102845,40.7387685,-74.0024425,uvswFfcvbM?YAg@?SAAACCAE?EACCCAACAACQE?CA?CACACB}GAkI@}D?kIAm@?g@AiE,68
20,40.7387685,-74.0024425,40.7390303,-74.0025986,ixswFfrtbMs@^,68
21,40.7608505,-74.0027735,40.7608117,-74.0025441,ibxwFhttbM?C?E@G@GBS,68
21,40.7608117,-74.0025441,40.7632669,-73.9998879,abxwFzrtbM_Am@}@m@AAACAACAACACAAACCAAAECq@e@e@_@GIIIY]AAu@eAe@u@SWMSOY[i@KMSa@,68
21,40.7632669,-73.9998879,40.7585393,-73.988826,mqxwFhbtbMNUV]zD_MbDcKPk@Pk@@C@Cb@yAlFuPnF{P,68
21,40.7585393,-73.988826,40.7674137,-73.9823909,{swwFd}qbM{ByA}ByA{B}A}BwA{B{A}ByA}B{A{B{A}ByA}ByA{B}A}ByAeCcBaAk@]Si@_@,68
21,40.7674137,-73.9823909,40.7610053,-73.9672102,ikywF|tpbML]f@_BvDyLrEkN\iAxEkOt@_ChByF\gA`CmHLa@dBqFZaAtB{G,68
22,40.7608505,-74.0027735,40.7608117,-74.0025441,ibxwFhttbM?C?E@G@GBS,68
22,40.7608117,-74.0025441,40.7606893,-74.0025892,abxwFzrtbMB@RF,68
22,40.7606893,-74.0025892,40.748472,-74.0080439,iaxwFdstbMFBFDDB`@V^VVNTPp@b@d@Zl@d@RDHDxCrBFBLFp@f@v@h@h@^b@V`@XRLZRXP^Vh@^NJl@^d@Zf@\b@VTNt@f@b@TtA~@@@XPf@Zj@X^JRDDBbAVbEjA~Bl@ZHbD|@`@Hp@F^@p@AZATEVGPEP?RBJDLFF@D@J?LEBALQHEPKTIFCDCFCJMFO@M?C@E,68
22,40.748472,-74.0080439,40.7452816,-74.0084738,}tuwFfuubMDGDEDALAvGn@dIv@,68
22,40.7452816,-74.0084738,40.7452495,-74.0081585,_auwF|wubM@WBe@,68
22,40.7452495,-74.0081585,40.7453567,-74.0081378,y`uwF~uubMUC,68
22,40.7453567,-74.0081378,40.7446369,-74.0063929,oauwFzuubMfByFDM`@uA,68
22,40.7446369,-74.0063929,40.7458183,-74.0055308,_}twF|jubMcAq@q@e@gBiAMI,68
22,40.7458183,-74.0055308,40.742347,-73.9972924,kduwFpeubMjFoPrFaQtE}N,68
23,40.7521137,-73.9678104,40.7529921,-73.9698797,ukvwFxymbMoD|K,68
23,40.7529921,-73.9698797,40.734834,-73.9831142,eqvwFvfnbM|BvAzBxA|BzA~B~Az@j@fAt@bCbB|BvAtB|A|BtA@@zBtAFDPJ@@HDHFHDPJn@b@zB|AfBjAZVVPjBlAzBzAzBxAd@ZtA|@zBvAzBzAzBvAz@j@~@n@xBxA|@j@|@l@j@^vA~@dC|A|BxArBvAtBpArBtA,68
23,40.734834,-73.9831142,40.7338178,-73.9807615,u_swFlypbMzBiHx@gCRc@,68
23,40.7338178,-73.9807615,40.7325587,-73.9814387,kyrwFvjpbMRa@fAkDJMFG@?LGJAJ?^DPFb@RVPj@h@HPFJBL@H@D?H?L?JCJ_ArCKV,68
23,40.7325587,-73.9814387,40.7322257,-73.9816725,oqrwF~npbMl@\RN,68
24,40.7478391,-73.9734149,40.7479276,-73.973612,_quwFx|nbMQf@,68
24,40.7479276,-73.973612,40.7236698,-73.9910277,qquwF`~nbM|BtA@@zBtAFDPJ@@HDHFHDPJn@b@zB|AfBjAZVVPjBlAzBzAzBxAd@ZtA|@zBvAzBzAzBvAz@j@~@n@xBxA|@j@|@l@j@^vA~@dC|A|BxArBvAtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxAr@d@~@l@zBvAjAv@j@`@xBvAnAx@r@b@fAr@t@f@RLNFPHHBFBJ@L@R?,68
24,40.7236698,-73.9910277,40.7181343,-73.9938663,}ypwF|jrbMTF|B~@lBx@dCfA`Bn@`C`AnBt@\PdAd@XL~@b@|@\l@TlAf@,68
24,40.7181343,-73.9938663,40.7163741,-73.9883964,iwowFt|rbMl@wCv@mDn@yCDYF[\}Aj@wCf@aCL_@FQDOHIb@kB,68
24,40.7163741,-73.9883964,40.7172113,-73.987966,ilowFnzqbMMGyCmA,68
25,40.7478391,-73.9734149,40.753623,-73.9871304,_quwFx|nbMQf@oBnGa@rAc@tAiBtF_@jAaCpHOd@aBfF_@jAiBzF[`AqGfSeC`I,68
25,40.753623,-73.9871304,40.75174,-73.9876407,cuvwFprqbMz@Rx@PVDf@HhBZ|@LF@PB,68
26,40.7504221,-73.9947454,40.75219,-73.993464,cavwFdbsbMgBmAs@c@}@m@sA{@s@e@,68
26,40.75219,-73.993464,40.7498589,-73.9879605,elvwFbzrbMnFuPjA}DRo@L_@hAmDh@yA,68
26,40.7498589,-73.9879605,40.7391558,-73.9897616,s}uwFvwqbMf@LRFRJh@^@@@AFSL]?C@?@AT@BBBBD@TDVBJ@H@x@Lb@DpBVd@DZBNBJ@v@HrCXl@Hl@Hx@HtCXf@Fl@Hf@FV@V@|@Jh@FXBPB`AHF?F?@ABAd@g@JKDCFAF?J?N@L@`@H~@RRFLDdATdANfARfARhCf@,68
26,40.7391558,-73.9897616,40.7359972,-73.9822652,wzswF~brbM`CqHb@wAHWdAaD~@yCz@iCfAmD|DcM,68
26,40.7359972,-73.9822652,40.7279634,-73.9881305,_gswFdtpbMtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxA,68
26,40.7279634,-73.9881305,40.7286707,-73.9898146,wtqwFxxqbMmCnI,68
26,40.7286707,-73.9898146,40.7281438,-73.9902113,eyqwFhcrbMhBnA,68
27,40.7504221,-73.9947454,40.7635447,-73.9851925,cavwFdbsbMgBmAs@c@}@m@sA{@s@e@eC_ByByA{ByA{ByA{ByA{B{A{BwAcCaBgCaB}B}A{ByA}ByA{B}A}BwA{B{A}ByA}B{A{B{A,68
27,40.7635447,-73.9851925,40.7560421,-73.9673952,csxwFlfqbMbDaKJa@Ts@f@}A~AiFPm@rAaEh@{ArFcQXaAfCcI`CsHNe@|BeHhCgIzD}LPi@,68
28,40.7571721,-73.97206,40.7641207,-73.9884728,ikwwFjtnbMqA|Dc@pAOb@aBhF_@fAgBvF_@jAgB|FeCpHc@tAaCzHELeBlFcAjDiDhKoFrP,68
28,40.7641207,-73.9884728,40.7502703,-73.9986404,wvxwF|zqbM~B~AxBzA|BzAzBxA~BxAzBzAzBzA~BxAfCbBpBxAh@\NJHD?@RJ?@DBl@^xBxA~BvAtBrA|@r@|@h@~BzAbC~AbC~AjBrAb@XbBlAd@Xv@h@XP~B~A,68
28,40.7502703,-73.9986404,40.7526529,-74.00431,e`vwFnzsbMs@|B{CrJY|@o@rBCD?@iBxFsAfE,68
28,40.7526529,-74.00431,40.7513967,-74.0052276,aovwF|}tbMzBvAxBzABB,68
29,40.7571721,-73.97206,40.762915,-73.985647,ikwwFjtnbMqA|Dc@pAOb@aBhF_@fAgBvF_@jAgB|FeCpHc@tAaCzHELeBlFcAjDiDhK,68
29,40.762915,-73.985647,40.765418,-73.983822,goxwFhiqbM{B{A}ByA}ByA{B}A,68
29,40.765418,-73.983822,40.7678074,-73.9894966,{~xwFz}pbMmFvPoFvP,68
29,40.7678074,-73.9894966,40.7684462,-73.9890433,ymywFjarbM_C{A,68
29,40.7684462,-73.9890433,40.7682692,-73.9886277,yqywFn~qbMb@qA,68
30,40.7546164,-73.9914178,40.7529108,-73.9873517,k{vwFjmrbMhB{FpBsGxB}G,68
