orig_ix,start_lat,start_long,end_lat,end_long,polyline,ride_count
4,40.7605396,-73.9799752,40.7617884,-73.9790839,k`xwFzepbMyByA_CyA,161
4,40.7617884,-73.9790839,40.7633339,-73.98276,ehxwFf`pbMkClI{@lCc@tAgAlD,161
5,40.7504221,-73.9947454,40.75219,-73.993464,cavwFdbsbMgBmAs@c@}@m@sA{@s@e@,161
5,40.75219,-73.993464,40.7498589,-73.9879605,elvwFbzrbMnFuPjA}DRo@L_@hAmDh@yA,161
5,40.7498589,-73.9879605,40.7423132,-73.9890177,s}uwFvwqbMf@LRFRJh@^@@@AFSL]?C@?@AT@BBBBD@TDVBJ@H@x@Lb@DpBVd@DZBNBJ@v@HrCXl@Hl@Hx@HtCXf@Fl@Hf@FV@V@|@Jh@FXBPB`AHF?F?@ABAd@g@,161
5,40.7423132,-73.9890177,40.7346736,-73.9945869,mntwFj~qbMJFdAp@RPr@d@dCdBzBtArBtAtBtAtBrAtBrArBvA|B~AxA~@LH`@VjCfB|BtA,161
5,40.7346736,-73.9945869,40.7339085,-73.9928027,u~rwFdasbMvCeJ,161
5,40.7339085,-73.9928027,40.7349115,-73.9919724,}yrwF~urbMiA}@q@g@kA_A,161
6,40.7530135,-73.9873232,40.7485815,-73.9881397,iqvwFvsqbMRDf@HhBZ|@LF@jAPp@DdBP`AJbBLf@LRFRJh@^@@@AFSL]?C@?@AT@BBBBD@TDVBJ@H@,161
7,40.7154059,-73.9603329,40.716172,-73.959511,ifowF`klbMa@e@uB}B,161
7,40.716172,-73.959511,40.71786,-73.962218,akowF|elbM_D|FqD~G,161
7,40.71786,-73.962218,40.7090467,-73.9671131,suowFzvlbMd@f@`@b@l@p@dBlBrAxAvB~BfC~@zCdA~CbAxBt@~Ah@bA^FBFBFB@?FBJDHB@@@?HB@@@?@@B@F@HDb@PhCx@LDJBND^FRBdANbDZ,161
7,40.7090467,-73.9671131,40.7087176,-73.9641937,q~mwFlumbM\eGb@aI,161
7,40.7087176,-73.9641937,40.7085459,-73.9642268,o|mwFdcmbM`@F,161
8,40.7415041,-73.983286,40.7407732,-73.9838067,kitwFpzpbMTNzBvA,161
8,40.7407732,-73.9838067,40.7421402,-73.9870617,ydtwFx}pbMcCvHIVcCxH,161
8,40.7421402,-73.9870617,40.7446203,-73.9852542,kmtwFbrqbM{B{A{BwA{B{A{ByA,161
8,40.7446203,-73.9852542,40.749052,-73.995749,{|twFxfqbMeC~HwC`JwB`HoFvPoFvP,161
8,40.749052,-73.995749,40.756567,-73.990276,qxuwFlhsbM{ByAcAq@u@g@cCaBs@c@}@m@sA{@s@e@eC_ByByA{ByA{ByA{ByA{B{A{BwA,161
8,40.756567,-73.990276,40.7564483,-73.9899947,qgwwFffrbMVy@,161
9,40.7025105,-73.9894042,40.7022854,-73.9828081,uulwFv`rbMBeD@{@@U?A?I?E?A?A?Q?C?C@Q?G?A?I?A?C?C?GF}DFkFDaDJyJ,161
9,40.7022854,-73.9828081,40.6948088,-73.9832687,itlwFpwpbMPEfDJ\@pGNJ?H@xFRH@N@D?B?B?tCJbHR^@zEF,161
9,40.6948088,-73.9832687,40.6948208,-73.9836203,qekwFlzpbMAdA,161
10,40.7592628,-73.9886172,40.7603568,-73.9912263,kxwwFz{qbM{EhO,161
10,40.7603568,-73.9912263,40.7422112,-74.0045232,g_xwFdlrbMzBzA~BxAfCbBpBxAh@\NJHD?@RJ?@DBl@^xBxA~BvAtBrAXV`BdA~BzAbC~AbC~AjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@r@b@nAz@zBxAp@b@bAp@tBvAn@^bAr@rBtAr@f@bAl@NL,161
10,40.7422112,-74.0045232,40.7421024,-74.0045729,ymtwFf_ubMTH,161
11,40.7115112,-74.0157524,40.7115432,-74.0157396,}mnwFlewbMEA,161
11,40.7115432,-74.0157396,40.7112638,-74.0150394,cnnwFjewbMv@kC,161
11,40.7112638,-74.0150394,40.7165938,-74.0134052,klnwF~`wbMKEc@WYOWEg@I{@O}@K[CQCOCKCOCKEOGk@KaBm@UGc@GCAC@MFC@C?A?qB]AAC?CCGMCCCA]GYISEsEu@[C,161
11,40.7165938,-74.0134052,40.7124876,-74.0048032,umowFxvvbMLe@Vy@zCgJdC_HhBaFBGBIBQBSBMhCgHRWf@}AJ[@EBCFEBCDIL_@BK@OBMBKh@wADEDAFAD?FAHEFEHK,161
11,40.7124876,-74.0048032,40.7127022,-74.0045531,atnwF~`ubMGICECEEGIIII,161
12,40.6909048,-73.9961661,40.691416,-73.995914,cmjwF`ksbMgBs@,160
12,40.691416,-73.995914,40.690897,-73.994046,kpjwFlisbMn@gDv@kE,160
12,40.690897,-73.994046,40.6961299,-73.9915462,cmjwFx}rbM}B}@{B{@kCcAuCgAgC_AeC_AkFmB,160
12,40.6961299,-73.9915462,40.6961917,-73.9912181,ymkwFdnrbMAEAIAGAKAKAQ,160
13,40.753191,-73.9703544,40.755602,-73.9760622,mrvwFtinbMsC`JgBrFc@rA{ArEc@vAO^]jASr@,160
13,40.755602,-73.9760622,40.7531083,-73.9778774,oawwFjmobM~BtAvBvA~BdBxBvA,160
13,40.7531083,-73.9778774,40.7531647,-73.978014,}qvwFvxobMIX,160
14,40.7396716,-73.9945945,40.7398526,-73.9950216,}}swFdasbMc@tA,160
14,40.7398526,-73.9950216,40.7491024,-73.9882558,a_twFzcsbMsBsAuBuAuBuAyByAoAw@KIGEa@YeCaByBwA}ByA{B{AwBwA}ByA{ByA{ByA{B{AuByA,160
14,40.7491024,-73.9882558,40.7489862,-73.9880222,{xuwFryqbMTo@,160
14,40.7489862,-73.9880222,40.7485815,-73.9881397,exuwFbxqbMBBBBD@TDVBJ@H@,160
15,40.7433598,-74.0068437,40.7434653,-74.0072547,_utwFvmubMHFENCD?@Up@,160
15,40.7434653,-74.0072547,40.7502149,-74.0023411,uutwFhpubMiAw@A?EEc@YsBsAcAq@q@e@gBiAMIsBoAmA{@m@a@eCaBcCaB}BuA{ByAyB{A,160
15,40.7502149,-74.0023411,40.7514205,-74.0052085,y_vwFrqtbMo@pBCD}DdM,160
15,40.7514205,-74.0052085,40.7513967,-74.0052276,kgvwFpcubMBB,160
16,40.7283657,-73.9871785,40.7275748,-73.9853065,iwqwFzrqbM~CuJ,160
16,40.7275748,-73.9853065,40.7281724,-73.9848693,irqwFdgqbMaAo@u@g@,160
16,40.7281724,-73.9848693,40.7305472,-73.9904922,avqwFldqbMSl@sDlLyB|GSn@o@lBs@vBa@rA,160
16,40.7305472,-73.9904922,40.7311726,-73.9919268,}drwFpgrbMIZqBbG,160
16,40.7311726,-73.9919268,40.7341486,-73.9991785,yhrwFpprbMgE|MeCbI}BhH_CnHCHAFAJ?N,160
16,40.7341486,-73.9991785,40.7329492,-74.0071228,m{rwFz}sbMP`BTnCVfDB`@HhAVdD@PBXj@bHp@~HNjBTjC,160
17,40.7283657,-73.9871785,40.7275748,-73.9853065,iwqwFzrqbM~CuJ,160
17,40.7275748,-73.9853065,40.7355931,-73.9794713,irqwFdgqbMaAo@u@g@sBsA_Am@w@i@aC_BeAq@y@i@[SoBoAWSk@]cAq@WQa@YcAm@QOMGuA_AmAy@MGWQ]UWO_Ao@{AcAYSs@e@aAm@,160
17,40.7355931,-73.9794713,40.7464045,-74.0051253,mdswFtbpbMeEvM_EbMiAnD{@jC_ArCe@|A]jAITyDtLKXcAfDoG`SwC`JwAtEoFvPsF~PmElN[fA,160
17,40.7464045,-74.0051253,40.7470178,-74.0046633,_huwF`cubMmA{@m@a@,160
17,40.7470178,-74.0046633,40.7469489,-74.0044977,{kuwFb`ubML_@,160
18,40.7304987,-73.9867051,40.7319459,-73.9902283,sdrwF|oqbMmBfGs@xBmB~FENCHAFAFCR,160
18,40.7319459,-73.9902283,40.7334989,-73.9898464,umrwF|erbM{Cg@yCc@,160
18,40.7334989,-73.9898464,40.7353038,-73.9941567,kwrwFpcrbM}A|EoBhGyCtJ,160
18,40.7353038,-73.9941567,40.733438,-73.9955166,sbswFn~rbM|BtA~B~AtBxA,160
18,40.733438,-73.9955166,40.7332743,-73.9951353,_wrwF~fsbM`@kA,160
19,40.7304987,-73.9867051,40.730363,-73.9863812,sdrwF|oqbMZaA,160
19,40.730363,-73.9863812,40.7297528,-73.9868166,wcrwFzmqbMn@b@hAr@,160
19,40.7297528,-73.9868166,40.7287487,-73.9844522,}_rwFrpqbMfEyM,160
19,40.7287487,-73.9844522,40.732017,-73.982069,uyqwFxaqbM_Am@w@i@aC_BeAq@y@i@[SoBoAWSk@]cAq@,160
19,40.732017,-73.982069,40.7319393,-73.9818844,cnrwF|rpbMNe@,160
19,40.7319393,-73.9818844,40.7322257,-73.9816725,smrwFvqpbMy@i@,160
20,40.7193494,-74.0025082,40.719152,-74.0020996,}~owFtrtbMf@qA,160
20,40.719152,-74.0020996,40.7186342,-74.0025412,u}owFbptbMfBvA,160
20,40.7186342,-74.0025412,40.7173105,-73.9994766,mzowFzrtbM|@kCjAiD~@kC|@aD,160
20,40.7173105,-73.9994766,40.7162072,-74.0001391,erowFv_tbMvCzAbAf@,160
20,40.7162072,-74.0001391,40.7153562,-73.9977324,ikowFzctbMx@aDx@eDt@yC,160
20,40.7153562,-73.9977324,40.7173331,-73.9964966,_fowFxtsbMeFqCcDcB,160
21,40.7036507,-74.0116007,40.70423,-74.0116189,y|lwFnkvbMY?o@Ai@D,160
21,40.70423,-74.0116189,40.7086717,-74.0072937,m`mwFrkvbMEe@Ie@G[GUESUm@GMIQMOKOMK[]KIECCAICGAM@[C]GQCe@KuBgAAEACACACACWSmAcAqAkAiAaAm@s@gAeAeAiA,160
21,40.7086717,-74.0072937,40.7078984,-74.006025,e|mwFppubM|AuCz@gB,160
21,40.7078984,-74.006025,40.7082014,-74.0052769,kwmwFrhubM{@sC,160
23,40.7390303,-74.0025986,40.7346785,-73.9999956,}yswFfstbMr@_@`CkAxAu@dB}@rBaALGpAq@b@WxBgAfAi@XOZQ,160
23,40.7346785,-73.9999956,40.7287487,-73.9844522,w~rwF~btbMSqCEs@AM?I?I@IBMhCeIbCyHnCqIfEwM|AwEp@wBz@oC`CoHz@qCfEyM,160
23,40.7287487,-73.9844522,40.7293534,-73.9840123,uyqwFxaqbM_Am@w@i@,160
23,40.7293534,-73.9840123,40.7294804,-73.9843103,m}qwF`_qbMYz@,160
24,40.7390303,-74.0025986,40.7393722,-74.0028025,}yswFfstbMcAf@,160
24,40.7393722,-74.0028025,40.7591625,-73.988378,a|swFnttbMiAu@qAy@y@k@}B{A_Am@u@g@uBuAy@i@{@i@sBwA}@i@w@i@{BwAcAq@_Ao@cC_Bw@i@eAq@{ByA{ByAyByA{ByA{ByAcAq@u@g@cCaBs@c@}@m@sA{@s@e@eC_ByByA{ByA{ByA{ByA{B{A{BwAcCaBgCaB}B}A{ByA,160
24,40.7591625,-73.988378,40.7603568,-73.9912263,wwwwFjzqbMoFxP,160
24,40.7603568,-73.9912263,40.7602236,-73.9913269,g_xwFdlrbMZR,160
25,40.7390303,-74.0025986,40.7393722,-74.0028025,}yswFfstbMcAf@,160
25,40.7393722,-74.0028025,40.749052,-73.995749,a|swFnttbMiAu@qAy@y@k@}B{A_Am@u@g@uBuAy@i@{@i@sBwA}@i@w@i@{BwAcAq@_Ao@cC_Bw@i@eAq@{ByA{ByAyByA{ByA,160
25,40.749052,-73.995749,40.7501439,-73.9983405,qxuwFlhsbMyEdO,160
26,40.7345566,-73.9908306,40.7347964,-73.9907795,_~rwFtirbMo@I,160
26,40.7347964,-73.9907795,40.7365646,-73.989071,o_swFjirbMUk@Qa@GKEIGKOWQMOK}B{As@g@}@o@,160
26,40.7365646,-73.989071,40.7370019,-73.9901289,ojswFt~qbMk@jBk@fB,160
27,40.7303213,-73.9908417,40.7306512,-73.9905405,ocrwFvirbMg@]OKIQ,160
27,40.7306512,-73.9905405,40.7344163,-73.9899024,qerwFzgrbMwB]kC_@{Cg@yCc@YCa@AI?I?Q@S@aAJ,160
27,40.7344163,-73.9899024,40.736518,-73.9889617,c}rwFzcrbMeBLI?K?I?KCGAGEOI_C{Aq@e@_Aq@,160
27,40.736518,-73.9889617,40.7392683,-73.9954485,gjswF~}qbMGTk@jB_ArCwAlE_@hAg@~AqGbS,160
27,40.7392683,-73.9954485,40.7472675,-73.9896202,m{swFpfsbMsBuAsBsAuBuAuBuAyByAoAw@KIGEa@YeCaByBwA}ByA{B{AwBwA}ByA{ByA,160
27,40.7472675,-73.9896202,40.7467947,-73.9884889,mmuwFbbrbM~AaF,160
27,40.7467947,-73.9884889,40.7462049,-73.9885956,mjuwF`{qbMtBT,160
28,40.7305104,-73.9957533,40.7307018,-73.995581,udrwFlhsbMe@a@,160
28,40.7307018,-73.995581,40.7327152,-73.9938332,{erwFjgsbMKKGGmAcAmAcAuB_BmBaB,160
28,40.7327152,-73.9938332,40.7306969,-73.9890723,orrwFl|rbMfEwM|AwEp@wBz@oC,160
28,40.7306969,-73.9890723,40.7363627,-73.9849523,{erwFt~qbMyBuA_CcB}ByAkCaBiCcB_C}AuBsAqBwAuBsA,160
28,40.7363627,-73.9849523,40.7362659,-73.9847225,giswF|dqbMPm@,160
29,40.7341053,-73.9870143,40.7346348,-73.9882931,e{rwFxqqbMgB~F,160
29,40.7346348,-73.9882931,40.7339498,-73.988793,m~rwFxyqbMfCbB,160
29,40.7339498,-73.988793,40.7323264,-73.9849539,ezrwF||qbMdC}H|DaM,160
29,40.7323264,-73.9849539,40.7261602,-73.9894382,aprwF|dqbMbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxAr@d@~@l@zBvAjAv@j@`@,160
29,40.7261602,-73.9894382,40.7262993,-73.9897666,oiqwF~`rbM[`A,160
30,40.7221056,-73.9837384,40.7229588,-73.9857604,eppwFj}pbMiDrK,160
30,40.7229588,-73.9857604,40.7260178,-73.9835322,oupwF~iqbMcC_B{ByAsBqA}ByAqBwA,160
30,40.7260178,-73.9835322,40.7286707,-73.9898146,shqwF`|pbM{DzLSl@sDlLmCnI,160
30,40.7286707,-73.9898146,40.7281438,-73.9902113,eyqwFhcrbMhBnA,160
31,40.7610053,-73.9672102,40.7599627,-73.9648245,icxwF`vmbML_@bE}L,160
31,40.7599627,-73.9648245,40.7428747,-73.97728,w|wwFbgmbMv@f@hAt@fCbB|BxAzBvAzB|A|BzAzBxA|BzA|BxAzBzA~BxA|BvAzBxA|BzA~B~Az@j@fAt@bCbB|BvAtB|A|BtA@@zBtAFDPJ@@HDHFHDPJn@b@zB|AfBjAZVVPjBlAzBzAzBxA,160
31,40.7428747,-73.97728,40.7451446,-73.9826725,}qtwF~tobM}DzLgCbI_CtH,160
31,40.7451446,-73.9826725,40.7457672,-73.9822189,c`uwFtvpbM}ByA,160
31,40.7457672,-73.9822189,40.7456657,-73.9819831,aduwFzspbMRo@,160
32,40.7095167,-74.0064603,40.70996,-74.0060528,oanwFjkubMKKkAeA,160
32,40.70996,-74.0060528,40.7094435,-74.005109,gdnwFxhubMfB{D,160
32,40.7094435,-74.005109,40.7104074,-74.0039815,_anwF|bubMW_@MUiBsBq@w@,160
32,40.7104074,-74.0039815,40.7107374,-74.00341,agnwFz{tbMKYu@wA,160
32,40.7107374,-74.00341,40.7094677,-74.0016961,cinwFhxtbMN]R_@p@aAfDuE,160
32,40.7094677,-74.0016961,40.7110078,-74.0004677,eanwFrmtbMGKIKKGCA?AECAAA?AACA?ACACCAAAAA?KIGEIEAAA??AIEKGYScAs@_@UQKk@i@,160
32,40.7110078,-74.0004677,40.7117769,-73.9997085,yjnwF|etbMyCwC,160
32,40.7117769,-73.9997085,40.7117116,-74.0008139,sonwFdatbMFvADbC,160
32,40.7117116,-74.0008139,40.7142795,-74.0026489,eonwF`htbMuA?s@?wB@O@G@E@E?C@EBA@ABA@EFKRe@|@SZqAjCm@vA,160
32,40.7142795,-74.0026489,40.7149232,-74.0022741,g_owFpstbMKGQKSKu@[WO,160
33,40.7133253,-74.0094035,40.7132609,-74.0092562,iynwFv}ubML[,160
33,40.7132609,-74.0092562,40.714928,-74.0079301,{xnwFz|ubMmByAmBuAqByA,160
33,40.714928,-74.0079301,40.717119,-74.0127476,icowFptubMqBdGIVuC`Ie@nAUp@Wp@[x@a@lAQf@,160
33,40.717119,-74.0127476,40.7175365,-74.0132308,_qowFtrvbM?S@SAACAC?C?A@A@ABQb@?@Yr@MZGL,160
34,40.7362659,-73.9847225,40.7363627,-73.9849523,uhswFncqbMQl@,160
34,40.7363627,-73.9849523,40.7339733,-73.9866954,giswF|dqbMtBrApBvAtBrA~B|A,160
34,40.7339733,-73.9866954,40.7341053,-73.9870143,izrwFzoqbM[|@,160
35,40.7153837,-74.0165476,40.7151186,-74.0159383,cfowFljwbMDMl@kB,160
35,40.7151186,-74.0159383,40.7169954,-74.0142987,odowFrfwbMqAaAe@[MWa@WAACECGAGCGACCECCy@i@{BaB,160
35,40.7169954,-74.0142987,40.712436,-74.0045625,gpowFj|vbMpAqDLe@Vy@zCgJdC_HhBaFBGBIBQBSBMhCgHRWf@}AJ[@EBCFEBCDIL_@BK@OBMBKh@wADEDAFAD?FAHEFEHK@G@C?E@G?E@E@A?G,160
35,40.712436,-74.0045625,40.7129454,-74.0042295,wsnwFn_ubMI?G?EAG?ECACAC@G]YECECSI,160
35,40.7129454,-74.0042295,40.7136622,-74.003571,}vnwFl}tbMc@c@wAoAQO,160
35,40.7136622,-74.003571,40.7149232,-74.0022741,k{nwFhytbMO[q@mAIMIQKOMOKMKGQKSKu@[WO,160
36,40.7241176,-74.0096466,40.7239621,-74.0084668,w|pwFh_vbMDg@LsCJo@,160
36,40.7239621,-74.0084668,40.7236014,-74.0079546,w{pwF|wubMfAgB,160
36,40.7236014,-74.0079546,40.7258196,-74.0075822,oypwFttubM]?cDYwBWQCcBQKA,160
36,40.7258196,-74.0075822,40.7252304,-74.0033939,kgqwFjrubMJaCDu@Bs@JsBTwFFiBDa@n@aB,160
36,40.7252304,-74.0033939,40.7264804,-74.0023857,ucqwFdxtbMyFgE,160
36,40.7264804,-74.0023857,40.7268685,-74.0031512,okqwF|qtbM}@~BINEF,160
36,40.7268685,-74.0031512,40.7270846,-74.0029322,}mqwFtvtbMQWWS,160
37,40.7241176,-74.0096466,40.7240944,-74.0094535,w|pwFh_vbMDg@,160
37,40.7240944,-74.0094535,40.7174592,-74.0106382,q|pwF`~ubMbCPbCT`CZdCVlCVvANj@H|BR`CPbALbANbCZ,160
37,40.7174592,-74.0106382,40.7173753,-74.0100187,csowFnevbMN{B,160
37,40.7173753,-74.0100187,40.716588,-74.0083807,srowFravbMf@}@t@yB~@oC,160
37,40.716588,-74.0083807,40.7160212,-74.0088267,umowFjwubMpBxA,160
37,40.7160212,-74.0088267,40.7161786,-74.009164,cjowFdzubM_@`A,160
38,40.7290999,-73.9939954,40.7293736,-73.9945618,{{qwFn}rbMu@nB,160
38,40.7293736,-73.9945618,40.7287906,-73.995083,q}qwF~`sbMrBfB,160
38,40.7287906,-73.995083,40.7283929,-73.9942649,}yqwFfdsbMnAcD,160
38,40.7283929,-73.9942649,40.7270413,-73.9914863,mwqwFb_sbMr@cB|@uB`AoCnAeDHY,160
38,40.7270413,-73.9914863,40.7295146,-73.9899196,_oqwFxmrbMmAYMGIEKGSMa@YuAaAa@Qg@Qm@_@wB{A,160
38,40.7295146,-73.9899196,40.7277367,-73.9856896,m~qwF~crbMxD_MfDmK,160
39,40.7304662,-73.9990369,40.7306515,-73.9988834,mdrwF~|sbMc@_@,160
39,40.7306515,-73.9988834,40.7295412,-73.9965971,qerwF~{sbMhA{CdAoClA{C,160
39,40.7295412,-73.9965971,40.7283929,-73.9942649,s~qwFvmsbMjAwChAwCnAcD,160
39,40.7283929,-73.9942649,40.7251682,-73.987066,mwqwFb_sbMr@cB|@uB`AoCnAeDHYf@wAb@sAZeAfAgDxDuLJc@,160
39,40.7251682,-73.987066,40.732017,-73.982069,icqwFdrqbMu@g@aAo@wByAq@c@cAq@yBwAaAo@u@g@sBsA_Am@w@i@aC_BeAq@y@i@[SoBoAWSk@]cAq@,160
39,40.732017,-73.982069,40.7319393,-73.9818844,cnrwF|rpbMNe@,160
39,40.7319393,-73.9818844,40.7322257,-73.9816725,smrwFvqpbMy@i@,160
40,40.7178716,-73.9762607,40.7188158,-73.9754815,uuowFrnobM@GBK@M?E?EAEACECCCwD{A,160
40,40.7188158,-73.9754815,40.7187719,-73.9747426,s{owFviobMDQBOF_@BI?E@E?G?AAE?CAEAE?EACCEAC?G,160
40,40.7187719,-73.9747426,40.7217653,-73.9846426,i{owFbeobMGAAFABCDCDA@EHABAB?@?@ABAL?LAXC^EVGd@YvBQnACZGd@EVGZGRQn@W~@{@tCAH]bBYtAm@jCu@jDWrA[xAs@fDo@bDu@fD,160
40,40.7217653,-73.9846426,40.7206705,-73.9852004,anpwF~bqbMZL~D`B,160
41,40.7365173,-73.9970265,40.7378694,-74.0002019,gjswFlpsbM[bAcFzOMX,160
41,40.7378694,-74.0002019,40.7365039,-74.0011844,urswFfdtbM`C~A\T`BfAND,160
41,40.7365039,-74.0011844,40.7359572,-74.0051449,cjswFjjtbMR~Cj@zHj@zH,160
41,40.7359572,-74.0051449,40.7353013,-74.0049664,wfswFbcubMbCa@,160
41,40.7353013,-74.0049664,40.7353217,-74.0048229,sbswF`bubMC],160
42,40.7365173,-73.9970265,40.7366609,-73.9973661,gjswFlpsbM[bA,160
42,40.7366609,-73.9973661,40.7472675,-73.9896202,ckswFprsbMkCcBeCiBcC}AsBsAsBuAsBsAuBuAuBuAyByAoAw@KIGEa@YeCaByBwA}ByA{B{AwBwA}ByA{ByA,160
42,40.7472675,-73.9896202,40.7467947,-73.9884889,mmuwFbbrbM~AaF,160
42,40.7467947,-73.9884889,40.7462049,-73.9885956,mjuwF`{qbMtBT,160
43,40.7364869,-74.006171,40.7365564,-74.0058348,ajswFpiubMCa@AK?EAEAECC,160
43,40.7365564,-74.0058348,40.7368739,-74.0055605,ojswFlgubMICKGGGGEMOIK,160
43,40.7368739,-74.0055605,40.72915,-74.0012121,mlswFveubMHMDEDEFEDEDCHEv@OhASbCa@`Ce@`Cc@PELENELGXKNKPM`Bu@vBgANGbBy@t@]`Ae@j@YtBeAvAo@ZQVIpA_DHU,160
43,40.72915,-74.0012121,40.7270846,-74.0029322,e|qwFpjtbMvEtDTRlA~@`BlA,160
44,40.7249356,-74.0016004,40.725747,-74.000919,{aqwF~ltbMaDgC,160
44,40.725747,-74.000919,40.7269459,-74.0034859,}fqwFvhtbMcAlCmAvC}@~BINEFAFENGj@,160
44,40.7269459,-74.0034859,40.7272964,-74.0073422,mnqwFxxtbM_@`La@zHCb@,160
