orig_ix,start_lat,start_long,end_lat,end_long,polyline,ride_count
13,40.7502839,-73.9948484,40.7515072,-73.9977298,g`vwFxbsbMaFtOSh@,339
13,40.7515072,-73.9977298,40.748414,-73.9999965,}gvwFxtsbMd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@,339
13,40.748414,-73.9999965,40.7472825,-73.9972837,qtuwF~btbMhAuD^kAvB}G,339
14,40.7571721,-73.97206,40.7617301,-73.9828183,ikwwFjtnbMqA|Dc@pAOb@aBhF_@fAgBvF_@jAgB|FeCpHc@tAaCzHELeBlF,339
14,40.7617301,-73.9828183,40.7503293,-73.9911014,ygxwFrwpbM|B|AzB|A|BvA`Aj@|@j@zBvAr@b@jAr@^^xA~@~B~AdC|AbCbBj@\nAx@zBvAxBxA|BzAvB|AxB~Ax@d@n@\^RbC|A,339
14,40.7503293,-73.9911014,40.7502421,-73.9908992,q`vwFjkrbMPg@,339
15,40.7413965,-73.9752473,40.743095,-73.974015,whtwFhhobM?AwFqDyAcA,339
15,40.743095,-73.974015,40.7489862,-73.9880222,istwFp`obMyDpLQd@yD|LiC~HeC|HIV_CrHgC~HoF|PAFAD?D,339
15,40.7489862,-73.9880222,40.7485815,-73.9881397,exuwFbxqbMBBBBD@TDVBJ@H@,339
16,40.7546361,-73.9718545,40.7536329,-73.9694279,o{vwF`snbMNc@xD_M,338
16,40.7536329,-73.9694279,40.7472939,-73.9740482,euvwF|cnbM~BxA|BvAzBxA|BzA~B~Az@j@fAt@bCbB|BvAtB|A|BtA@@,338
16,40.7472939,-73.9740482,40.7457543,-73.9704202,qmuwFx`obMdAiDv@_CL_@j@qBBEBIBKFOHSl@mBPk@L_@N_@,338
16,40.7457543,-73.9704202,40.7451741,-73.9709285,}cuwFbjnbM\Z^\`@ZRN,338
16,40.7451741,-73.9709285,40.7449875,-73.9705013,i`uwFhmnbMb@uA,338
16,40.7449875,-73.9705013,40.7442174,-73.9712074,e_uwFrjnbMPLtAv@K`@\P^R,338
17,40.685288,-73.97798,40.6919149,-73.9788945,ajiwFjyobMm@Dg@Du@FYBM@}BPsE^YEiIl@MESBWDE@aKz@,338
17,40.6919149,-73.9788945,40.6920405,-73.981794,msjwF`_pbM?RIjEKvFCjB,338
17,40.6920405,-73.981794,40.6935857,-73.9817139,gtjwFdqpbMwDIq@?kAE,338
17,40.6935857,-73.9817139,40.6936203,-73.982478,}}jwFtppbMExC,338
17,40.6936203,-73.982478,40.6947926,-73.9824287,c~jwFnupbMQ?o@?k@CM?mBE,338
17,40.6947926,-73.9824287,40.6948208,-73.9836203,mekwFdupbMCfDAdA,338
18,40.7305104,-73.9957533,40.7307018,-73.995581,udrwFlhsbMe@a@,338
18,40.7307018,-73.995581,40.7321969,-73.998633,{erwFjgsbMIPs@nBcAdCGPIPwCtH,338
18,40.7321969,-73.998633,40.7310318,-73.999631,gorwFlzsbMPP`BrAtB`B,338
18,40.7310318,-73.999631,40.7270846,-74.0029322,}grwFt`tbMxBfBxAhAbDhCvEtDTRlA~@`BlA,338
19,40.7220592,-73.989131,40.7216493,-73.9892824,{opwF`_rbMpA\,338
19,40.7216493,-73.9892824,40.7229626,-73.9885761,impwF~_rbMH[F[sCs@_@Iu@SQ?[A,338
19,40.7229626,-73.9885761,40.7293534,-73.9840123,oupwFr{qbMSCICEAECECKIKEcAq@o@c@}@k@cAq@{BwAu@g@aAo@wByAq@c@cAq@yBwAaAo@u@g@sBsA_Am@w@i@,338
19,40.7293534,-73.9840123,40.7294804,-73.9843103,m}qwF`_qbMYz@,338
20,40.7531647,-73.978014,40.757907,-73.9893022,grvwFpyobMa@pA]hAcBjFc@tAiFjPe@vAsEzNW~@CHkEzMa@lA,338
20,40.757907,-73.9893022,40.7647976,-73.9842943,}owwFb`rbM}B}A{ByA}ByA{B}A}BwA{B{A}ByA}B{A{B{A}ByA}ByA,338
20,40.7647976,-73.9842943,40.7640506,-73.9825156,_{xwFx`qbMtCaJ,338
20,40.7640506,-73.9825156,40.7634847,-73.9828203,ivxwFvupbMPF~Ar@,338
21,40.7634391,-73.9772008,40.7622939,-73.9744579,orxwFntobMn@qBnC{Id@uA,338
21,40.7622939,-73.9744579,40.7521984,-73.9818312,ikxwFjcobMzBxAzB`B|BxAzBxA|BxAzBxAv@f@RLp@b@|B|A|BvA|BzAzBzAzBzAl@`@nAx@bC`Bb@XdBdAbBjATN,338
21,40.7521984,-73.9818312,40.7521021,-73.9816031,glvwFlqpbMRm@,338
22,40.7175365,-74.0132308,40.7621162,-74.0014724,ssowFtuvbMEL?@?@@?H@@??@?@A?KA?A@ADCDCHUIAoCc@aAOQIOEm@IWEWCUEMCUAUAGAIAoB]o@KOCKCMCMEMCEAuG{@g@E{AQiDc@}AQc@GkCWw@Ki@E_@EM?O?UAUAm@GcGa@}DUM?M?Q@O?k@ASAa@CMCKCKCI?MAKAeDOOAcBIg@CuBA_AEw@Ca@G]E[Cc@Co@Ai@E[CC?[?o@Eg@A[A_@@U@w@E[Ac@Cs@Iw@GoGU_@?OAM@q@BuAHg@@OBQ?S?Q?QAQAOCQCMCIAKCOGQGQGMGIEECE?EAE?C?E?CAECGCKGIGIGKIKKKKKIIGKEIEICICMCMAQEMCSEcFo@}AQKAI?GAE@EAE?YE_AIUCk@IC?CACCCAEACAKAwBUGAWEWI_BQeIw@wGo@M@E@EDEFAD?BALGNKLGBEBGBUHQJIDMPC@MDK?EAGAMGKESCQ?QDWFUD[@q@@_@Aq@Ga@IcD}@[I_Cm@cEkAcAWECSE_@Kk@Yg@[YQAAuA_Ac@Uu@g@UOc@Wg@]e@[m@_@OKi@_@_@WYQ[SSMa@Yc@Wi@_@w@i@q@g@MGGCyCsBIESEm@e@e@[q@c@UQWO_@Wa@WECGEGCSGCA_Am@}@m@AAACAACAACACAAACCAAAECq@e@e@_@GIII,338
22,40.7621162,-74.0014724,40.7608547,-73.9983163,gjxwFdltbMF[Rq@J]h@eBZcA\mAX{@f@}An@wB,338
22,40.7608547,-73.9983163,40.7602612,-73.9987465,ibxwFnxsbMtBtA,338
23,40.7669627,-73.9817934,40.7608021,-73.9845206,ohywFdqpbMv@HhAF~APp@HP@D?B?HB|Bf@d@L^JD@FBTFb@LPFrB~@f@VzAr@hBbAVNx@d@`An@`CpA,338
23,40.7608021,-73.9845206,40.7622326,-73.9879111,_bxwFfbqbMkDvKqBlG,338
24,40.7564116,-73.9937368,40.7565386,-73.9940357,qfwwFz{rbMYz@,338
24,40.7565386,-73.9940357,40.7452271,-74.0023036,kgwwFv}rbM~BvAtBrAXV`BdA~BzAbC~AbC~AjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@r@b@nAz@zBxA,338
24,40.7452271,-74.0023036,40.7464045,-74.0051253,u`uwFjqtbMmElN[fA,338
24,40.7464045,-74.0051253,40.7470178,-74.0046633,_huwF`cubMmA{@m@a@,338
24,40.7470178,-74.0046633,40.7469489,-74.0044977,{kuwFb`ubML_@,338
25,40.7564116,-73.9937368,40.7577423,-73.9968648,qfwwFz{rbMYz@w@hCk@fBEJAB?@EJ?@M^Ob@GNADaAzCSj@,338
25,40.7577423,-73.9968648,40.7684462,-73.9890433,{nwwFjosbMQKCAAAAAGEMICA?AA?cAo@yB}AgC_BeC_B{B_B}B{A}ByA{B}A{BwA}B{A}ByA{BwA_CyAyB_B_CyAyB}A_C{A,338
25,40.7684462,-73.9890433,40.7682692,-73.9886277,yqywFn~qbMb@qA,338
26,40.7607081,-73.9803858,40.7641207,-73.9884728,maxwFlhpbM_BhFELeBlFcAjDiDhKoFrP,338
26,40.7641207,-73.9884728,40.7602236,-73.9913269,wvxwF|zqbM~B~AxBzA|BzAzBxA~BxAzBzAZR,338
27,40.7518788,-73.9776889,40.7520594,-73.9775568,gjvwFpwobMIGYQ,338
27,40.7520594,-73.9775568,40.7507608,-73.9744285,kkvwFvvobMH[J[HWzA{EbAeDbA_D,338
27,40.7507608,-73.9744285,40.760939,-73.9670508,gcvwFdcobMeC_B_C}A{ByA{B{A{ByA}ByA}B{A{B{A}B{A}ByA}B{AKGqBqA{ByA}ByAeCaBiCaB,338
27,40.760939,-73.9670508,40.7610053,-73.9672102,{bxwF`umbMM^,338
28,40.7189093,-73.9925646,40.7188079,-73.992618,e|owFntrbMRJ,338
28,40.7188079,-73.992618,40.7183156,-73.9909914,q{owFztrbMr@kDl@yC,338
28,40.7183156,-73.9909914,40.7173837,-73.9914667,oxowFtjrbM`A`@xB|@,338
28,40.7173837,-73.9914667,40.7143312,-73.9814566,srowFtmrbMDYF[\}Aj@wCf@aCL_@FQDOHIb@kBr@iDn@aDt@iDj@sCn@_DBOt@qDRgA@KFi@?CNy@l@{CDUDQ,338
28,40.7143312,-73.9814566,40.7142122,-73.9814478,q_owFbopbMPAD?,338
29,40.7352778,-73.9980384,40.735378,-73.9982757,obswFvvsbMSn@,337
29,40.735378,-73.9982757,40.7360172,-73.997813,ccswFfxsbM_C}A,337
29,40.7360172,-73.997813,40.7346736,-73.9945869,cgswFhusbMdGiRFY,337
29,40.7346736,-73.9945869,40.7322455,-73.9963803,u~rwFdasbM~B~AtBxAvBrAtBvA,337
29,40.7322455,-73.9963803,40.7300201,-73.9910974,qorwFjlsbMdC{H~@uCbAyCbAkDnBgG,337
29,40.7300201,-73.9910974,40.7303213,-73.9908417,sarwFjkrbMMMm@e@,337
30,40.7305104,-73.9957533,40.7307018,-73.995581,udrwFlhsbMe@a@,337
30,40.7307018,-73.995581,40.7299591,-73.9940867,{erwFjgsbMhAsChAuC,337
30,40.7299591,-73.9940867,40.7267306,-73.9968212,garwF`~rbMtB|ArBfBzBhBzD~C|@p@d@^,337
31,40.7142678,-73.9899037,40.7165103,-73.9970036,e_owFzcrbMQbA]hBWjAk@tC_@~AGZGZm@xCi@hCG`@GZa@`BI^Qv@GVIPKTGNABELCJGXGRCJ@Pq@lC,337
31,40.7165103,-73.9970036,40.7173331,-73.9964966,emowFfpsbMcDcB,337
32,40.7340127,-74.0029301,40.7348879,-74.0031861,qzrwFhutbMm@JaCf@,337
32,40.7348879,-74.0031861,40.7346503,-74.0047767,a`swF|vtbMn@|H,337
32,40.7346503,-74.0047767,40.7284051,-73.9996959,q~rwFz`ubM`Cc@PELENELGXKNKPM`Bu@vBgANGbBy@t@]`Ae@j@YtBeAvAo@ZQVIpA_DHUfAsCjAyC,337
32,40.7284051,-73.9996959,40.7248576,-74.0026519,qwqwFbatbMvErDVR~ExDtFjE,337
32,40.7248576,-74.0026519,40.7222705,-73.9971417,kaqwFpstbM`AmChAyClAyCfAwCVo@p@uBlAeDjAgD,337
32,40.7222705,-73.9971417,40.7218297,-73.9972693,eqpwFbqsbM\Bx@T,337
33,40.7669627,-73.9817934,40.7601347,-73.9848652,ohywFdqpbMv@HhAF~APp@HP@D?B?HB|Bf@d@L^JD@FBTFb@LPFrB~@f@VzAr@hBbAVNx@d@`An@`CpANFf@PlAj@,337
33,40.7601347,-73.9848652,40.7598462,-73.984197,y}wwFldqbMZcAZaA,337
33,40.7598462,-73.984197,40.7503293,-73.9911014,a|wwFf`qbM`Aj@|@j@zBvAr@b@jAr@^^xA~@~B~AdC|AbCbBj@\nAx@zBvAxBxA|BzAvB|AxB~Ax@d@n@\^RbC|A,337
33,40.7503293,-73.9911014,40.7515107,-73.9939525,q`vwFjkrbMgArDIVmBfGWt@Sn@,337
33,40.7515107,-73.9939525,40.7515477,-73.9939259,}gvwFd}rbMGC,337
34,40.7564483,-73.9899947,40.756567,-73.990276,yfwwFldrbMWx@,337
34,40.756567,-73.990276,40.7635447,-73.9851925,qgwwFffrbMcCaBgCaB}B}A{ByA}ByA{B}A}BwA{B{A}ByA}B{A{B{A,337
34,40.7635447,-73.9851925,40.762724,-73.9832586,csxwFlfqbMbDaK,337
34,40.762724,-73.9832586,40.7623403,-73.9835037,_nxwFjzpbMjAn@,337
35,40.7322559,-73.9888829,40.7290635,-73.9813198,sorwFn}qbM|@sCr@wBhCcIh@eB|CwJj@kBnCmI,337
35,40.7290635,-73.9813198,40.7254486,-73.983968,s{qwFfnpbM~BzAxBxApBrAxBvAxBvApBvA,337
35,40.7254486,-73.983968,40.7245512,-73.9818439,aeqwFx~pbMrDiL,337
36,40.7504301,-73.9833536,40.7503537,-73.9831701,eavwF|zpbMNc@,337
36,40.7503537,-73.9831701,40.7509601,-73.982745,u`vwFxypbMyBuA,337
36,40.7509601,-73.982745,40.750272,-73.9811432,odvwFbwpbMhC_I,337
36,40.750272,-73.9811432,40.7521408,-73.9797825,e`vwFbmpbM_CyAyB}A{BwA,337
36,40.7521408,-73.9797825,40.751412,-73.9780301,{kvwFrdpbM|BoHDM@A?A@A@GFQ,337
36,40.751412,-73.9780301,40.7518788,-73.9776889,igvwFtyobM}AcA,337
37,40.7478391,-73.9734149,40.7479276,-73.973612,_quwFx|nbMQf@,337
37,40.7479276,-73.973612,40.7330208,-73.9844268,qquwF`~nbM|BtA@@zBtAFDPJ@@HDHFHDPJn@b@zB|AfBjAZVVPjBlAzBzAzBxAd@ZtA|@zBvAzBzAzBvAz@j@~@n@xBxA|@j@|@l@j@^vA~@dC|A|BxArBvAtBpArBtAtBvAtBtA|BxA,337
37,40.7330208,-73.9844268,40.7341053,-73.9870143,ktrwFtaqbMaA|C{BfH[|@,337
38,40.7546164,-73.9914178,40.750272,-73.9811432,k{vwFjmrbMhB{FpBsGxB}GFQlBaGvE{Nv@iChC_I,337
38,40.750272,-73.9811432,40.7521408,-73.9797825,e`vwFbmpbM_CyAyB}A{BwA,337
38,40.7521408,-73.9797825,40.751412,-73.9780301,{kvwFrdpbM|BoHDM@A?A@A@GFQ,337
38,40.751412,-73.9780301,40.751487,-73.9779752,igvwFtyobMOI,337
39,40.7169107,-73.9632366,40.7128651,-73.9657721,uoowFf}lbM\^rAxAvB~BfC~@zCdA~CbAxBt@,337
39,40.7128651,-73.9657721,40.7128952,-73.9658862,mvnwF`mmbMEV,337
41,40.7418091,-74.0014731,40.7416646,-74.0011315,iktwFdltbM\cA,336
41,40.7416646,-74.0011315,40.7472041,-73.9970975,kjtwF`jtbMuBuAy@i@{@i@sBwA}@i@w@i@{BwAcAq@_Ao@cC_Bw@i@eAq@{ByA,336
41,40.7472041,-73.9970975,40.7437953,-73.9890388,_muwFzpsbMpFuPlFyPfE{M,336
41,40.7437953,-73.9890388,40.7430282,-73.9891702,wwtwFn~qbMV@|@Jh@FXB,336
41,40.7430282,-73.9891702,40.7439849,-73.9914259,}rtwFh_rbM}DbM,336
42,40.7218297,-73.9972693,40.7222705,-73.9971417,mnpwF|qsbMy@U]C,336
42,40.7222705,-73.9971417,40.7215834,-73.9954812,eqpwFbqsbMbAeDdAeD,336
42,40.7215834,-73.9954812,40.719024,-73.9964966,{lpwFvfsbMnCx@lCt@`FzA,336
42,40.719024,-73.9964966,40.7178976,-73.9931063,{|owFbmsbMBOp@kC~@qDR{@f@cCl@wC,336
42,40.7178976,-73.9931063,40.7189093,-73.9925646,{uowF|wrbMg@WmCiASK,336
43,40.7071064,-74.0072667,40.7072281,-74.0075286,mrmwFlpubMOVGZ,336
43,40.7072281,-74.0075286,40.7098258,-74.0099696,esmwF`rubMM@C?A@C?A@C@A?qBvAsEtDw@d@g@p@Ub@k@tA,336
43,40.7098258,-74.0099696,40.7091466,-74.0105538,mcnwFhavbMfCrB,336
43,40.7091466,-74.0105538,40.7090883,-74.010411,e_nwF|dvbMJ[,336
44,40.7145581,-74.0055844,40.7161786,-74.009164,_aowFzeubM[~@sCfIsB`G_@`A,336
45,40.7304662,-73.9990369,40.7306515,-73.9988834,mdrwF~|sbMc@_@,336
45,40.7306515,-73.9988834,40.7295412,-73.9965971,qerwF~{sbMhA{CdAoClA{C,336
45,40.7295412,-73.9965971,40.7307018,-73.995581,s~qwFvmsbM]WyAoAoBcB,336
45,40.7307018,-73.995581,40.7351977,-73.9917371,{erwFjgsbMKKGGmAcAmAcAuB_BmBaBqBaB{BkBiA}@q@g@eCmB,336
45,40.7351977,-73.9917371,40.7347964,-73.9907795,_bswFjorbMTs@Ts@b@wA,336
45,40.7347964,-73.9907795,40.7345566,-73.9908306,o_swFjirbMn@H,336
46,40.7304164,-74.0021664,40.7303117,-74.0025035,cdrwFpptbMT`A,336
46,40.7303117,-74.0025035,40.7251936,-73.9921515,mcrwFrrtbMvAo@ZQVIpA_DHUfAsCjAyCfAoCjA_DjAwChAwClAcDz@sBTm@HGTi@JYHSHOb@mCf@oCN_ATuAF[,336
46,40.7251936,-73.9921515,40.7255859,-73.9920174,mcqwF|qrbMoAY,336
46,40.7255859,-73.9920174,40.7250388,-73.9906892,}eqwFbqrbMf@eBdAcD,336
47,40.7267306,-73.9968212,40.7269198,-73.9966589,amqwFbosbMe@_@,336
47,40.7269198,-73.9966589,40.725902,-73.9946459,gnqwFbnsbMlAcDz@sBTm@HGTi@JY,336
47,40.725902,-73.9946459,40.7306512,-73.9905405,{gqwFpasbMMKs@e@y@k@QIQKqBwAmB{AgBsA[Ys@e@UQMKq@i@k@e@KIKKe@c@GIEEKQOYUe@MMuAcAOKIQ,336
47,40.7306512,-73.9905405,40.7327314,-73.9900339,qerwFzgrbMwB]kC_@{Cg@,336
47,40.7327314,-73.9900339,40.7322559,-73.9888829,qrrwFtdrbM|AeF,336
48,40.7352184,-74.0003279,40.7336227,-73.9995511,cbswF`etbMt@_@XOZQxAu@FCHANEvAW,336
48,40.7336227,-73.9995511,40.7300201,-73.9910974,cxrwFd`tbMHI@EBEBGBGnBmG~@uChAoDdC{H~@uCbAyCbAkDnBgG,336
48,40.7300201,-73.9910974,40.7303213,-73.9908417,sarwFjkrbMMMm@e@,336
49,40.7403242,-73.9894316,40.7399068,-73.9896948,_btwF|`rbMTDTPRFHDB@@@?@@@?@?@?@,336
49,40.7399068,-73.9896948,40.7416056,-73.9937434,m_twFpbrbMcAfDoG`S,336
49,40.7416056,-73.9937434,40.745418,-73.9909623,ajtwFz{rbMyByAoAw@KIGEa@YeCaByBwA}ByA{B{A,336
49,40.745418,-73.9909623,40.7466485,-73.9939139,{auwFnjrbMoF~PEL,336
50,40.7403242,-73.9894316,40.7391558,-73.9897616,_btwF|`rbMTDfARhCf@,336
50,40.7391558,-73.9897616,40.7382759,-73.9876717,wzswF~brbM`CqHb@wAHW,336
50,40.7382759,-73.9876717,40.7445238,-73.9831159,guswF|uqbMuBqAw@k@aAm@gCaBcCaByB{A}BwAyByA}B{AyByAyByA,336
50,40.7445238,-73.9831159,40.7444806,-73.9830125,g|twFnypbMFU,336
52,40.7705675,-73.9879972,40.7704095,-73.9876293,a_zwF~wqbM^iA,336
52,40.7704095,-73.9876293,40.769788,-73.9880647,a~ywFtuqbMzBtA,336
52,40.769788,-73.9880647,40.7685898,-73.985226,ezywFjxqbMjE_Nb@uA,336
52,40.7685898,-73.985226,40.7509146,-73.9981561,urywFtfqbMdC`BfC`B|BxA|BxAzB~AzBxAzBtA~B~AxBzA|BzAzBxA~BxAzBzAzBzA~BxAfCbBpBxAh@\NJHD?@RJ?@DBl@^xBxA~BvAtBrAXV`BdA~BzAbC~AbC~AjBrAb@XbBlAd@Xv@h@XP,336
52,40.7509146,-73.9981561,40.7496746,-73.9952986,edvwFnwsbMJWDGJYHYdDeKh@aB,336
52,40.7496746,-73.9952986,40.7515477,-73.9939259,m|uwFresbMcAq@u@g@cCaBs@c@}@m@GC,336
53,40.7466485,-73.9939139,40.7466162,-73.9938407,qiuwF||rbMDM,336
53,40.7466162,-73.9938407,40.7459908,-73.9942727,kiuwFn|rbM|BtA,336
53,40.7459908,-73.9942727,40.7437953,-73.9890388,meuwFd_sbMlFyPfE{M,336
53,40.7437953,-73.9890388,40.7403242,-73.9894316,wwtwFn~qbMV@|@Jh@FXBPB`AHF?F?@ABAd@g@JKDCFAF?J?N@L@`@H~@RRFLDdATdANp@L,336
54,40.7274529,-73.9813875,40.7268346,-73.9799007,qqqwFtnpbMzBiH,336
54,40.7268346,-73.9799007,40.7295312,-73.9779331,umqwFjepbM{BuA{B{AgC_BcCcBWS,336
54,40.7295312,-73.9779331,40.7313768,-73.9822648,q~qwF`yobMs@xBaBhFo@nBm@pBWt@a@nAy@jCCDABC?,336
54,40.7313768,-73.9822648,40.7322257,-73.9816725,cjrwFbtpbMA@C?CAeBkAy@i@,336
55,40.7393127,-73.9993494,40.740444,-74.002019,u{swF|~sbMaFtO,336
