orig_ix,start_lat,start_long,end_lat,end_long,polyline,ride_count
4,40.7365839,-73.9818317,40.7402522,-73.9905273,sjswFlqpbM_EbMiAnD{@jC_ArCe@|A]jAITyDtLKXcAfD,38
4,40.7402522,-73.9905273,40.7379049,-73.9922319,qatwFxgrbMrBtAtBtAtBrAtBrA,38
4,40.7379049,-73.9922319,40.7392683,-73.9954485,{rswFlrrbMqGbS,38
4,40.7392683,-73.9954485,40.7398526,-73.9950216,m{swFpfsbMsBuA,38
4,40.7398526,-73.9950216,40.7396716,-73.9945945,a_twFzcsbMb@uA,38
5,40.753191,-73.9703544,40.755602,-73.9760622,mrvwFtinbMsC`JgBrFc@rA{ArEc@vAO^]jASr@,38
5,40.755602,-73.9760622,40.7531083,-73.9778774,oawwFjmobM~BtAvBvA~BdBxBvA,38
5,40.7531083,-73.9778774,40.7565846,-73.9861598,}qvwFvxobMk@jB]hAcBjFc@tAiFjPe@vAsEzN,38
5,40.7565846,-73.9861598,40.75174,-73.9876407,sgwwFnlqbMvCv@xCn@lCl@nCj@z@Rx@PVDf@HhBZ|@LF@PB,38
6,40.753191,-73.9703544,40.755602,-73.9760622,mrvwFtinbMsC`JgBrFc@rA{ArEc@vAO^]jASr@,38
6,40.755602,-73.9760622,40.7531083,-73.9778774,oawwFjmobM~BtAvBvA~BdBxBvA,38
6,40.7531083,-73.9778774,40.7590996,-73.9921448,}qvwFvxobMk@jB]hAcBjFc@tAiFjPe@vAsEzNW~@CHkEzMa@lAmFvP,38
6,40.7590996,-73.9921448,40.7502703,-73.9986404,kwwwFzqrbMfCbBpBxAh@\NJHD?@RJ?@DBl@^xBxA~BvAtBrA|@r@|@h@~BzAbC~AbC~AjBrAb@XbBlAd@Xv@h@XP~B~A,38
6,40.7502703,-73.9986404,40.7526529,-74.00431,e`vwFnzsbMs@|B{CrJY|@o@rBCD?@iBxFsAfE,38
6,40.7526529,-74.00431,40.7513967,-74.0052276,aovwF|}tbMzBvAxBzABB,38
7,40.7489332,-73.9760245,40.7565386,-73.9940357,ywuwFbmobMwAlE_@jAaCpHOd@aBfF_@jAiBzF[`AqGfSeC`IeBnFoFxPcDfKs@vBYz@,38
7,40.7565386,-73.9940357,40.7422112,-74.0045232,kgwwFv}rbM~BvAtBrA|@r@|@h@~BzAbC~AbC~AjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@r@b@nAz@zBxAp@b@bAp@tBvAn@^bAr@rBtAr@f@bAl@NL,38
7,40.7422112,-74.0045232,40.7416627,-74.0049708,ymtwFf_ubMXZBBVP`@VTN,38
7,40.7416627,-74.0049708,40.7431247,-74.008466,kjtwF`bubMIVeBlFEN{A|EWr@Kb@m@nB,38
7,40.7431247,-74.008466,40.7435057,-74.0088777,ostwF|wubMMCMDIJWb@ILADABAF,38
7,40.7435057,-74.0088777,40.7152854,-74.0137325,}utwFnzubMTB~@HXDD?D@DAF@H?J@|APbFn@RDLBPDL@LBHBHBHDJDHFJHJJJJJHHFHFJFFBDBB@D?B?D?D@D?DBHDLFPFPFNFJBH@LBPBNBP@P@P?R?P?NCf@AtAIp@CLAN@^?nGTv@Fr@Hb@BZ@v@DTA^AZ@f@@n@DZ?B?ZBh@Dn@@b@BZB\D`@Fv@B~@DtB@f@BbBHN@dDNJ@L@H?JBJBLB`@BR@j@@N?PAL?L?|DTbG`@l@FT@T@N?L?^Dh@Dv@JjCVb@F|APhDb@zAPf@DtGz@D@LBLDLBJBNBn@JnB\H@F@T@T@LBTDVBVDl@HNDPH`ANnCb@H@VFrCf@^ChEp@XP,38
7,40.7152854,-74.0137325,40.7162669,-74.0164404,qeowFxxvbMYlD_A~BITGLMTaAlCERAR,38
7,40.7162669,-74.0164404,40.7153837,-74.0165476,ukowFviwbMN?N?P@VDXFPHRHRJBABABGFM,38
8,40.7489332,-73.9760245,40.7488446,-73.9758171,ywuwFbmobMPg@,38
8,40.7488446,-73.9758171,40.7494838,-73.9753684,gwuwFzkobM_CyA,38
8,40.7494838,-73.9753684,40.7485249,-73.973144,g{uwF`iobMfAiDvBsG,38
8,40.7485249,-73.973144,40.7236698,-73.9910277,guuwFb{nbMtB|A|BtA@@zBtAFDPJ@@HDHFHDPJn@b@zB|AfBjAZVVPjBlAzBzAzBxAd@ZtA|@zBvAzBzAzBvAz@j@~@n@xBxA|@j@|@l@j@^vA~@dC|A|BxArBvAtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxAr@d@~@l@zBvAjAv@j@`@xBvAnAx@r@b@fAr@t@f@RLNFPHHBFBJ@L@R?,38
8,40.7236698,-73.9910277,40.7181343,-73.9938663,}ypwF|jrbMTF|B~@lBx@dCfA`Bn@`C`AnBt@\PdAd@XL~@b@|@\l@TlAf@,38
8,40.7181343,-73.9938663,40.7173837,-73.9914667,iwowFt|rbMl@wCv@mDn@yC,38
8,40.7173837,-73.9914667,40.7162118,-73.9920804,srowFtmrbMhBx@~B~@,38
8,40.7162118,-73.9920804,40.7161787,-73.9919311,ikowFnqrbMD],38
8,40.7161787,-73.9919311,40.7160811,-73.9919821,ckowFpprbMRH,38
9,40.7489332,-73.9760245,40.7565386,-73.9940357,ywuwFbmobMwAlE_@jAaCpHOd@aBfF_@jAiBzF[`AqGfSeC`IeBnFoFxPcDfKs@vBYz@,38
9,40.7565386,-73.9940357,40.7422112,-74.0045232,kgwwFv}rbM~BvAtBrA|@r@|@h@~BzAbC~AbC~AjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@r@b@nAz@zBxAp@b@bAp@tBvAn@^bAr@rBtAr@f@bAl@NL,38
9,40.7422112,-74.0045232,40.74085,-74.0051793,ymtwFf_ubM^NtAt@`@V\NHBn@F^H,38
9,40.74085,-74.0051793,40.7368739,-74.0055605,ietwFjcubMbDXzBVbCTxBRdBNN@|@DH@F?B?DAFADCDEBCTW,38
9,40.7368739,-74.0055605,40.7303117,-74.0025035,mlswFveubMHMDEDEFEDEDCHEv@Od@Ib@I`AO`AQ`AS~@Q`Cc@PELENELGXKNKPM`Bu@vBgANGbBy@t@]`Ae@j@YtBeA,38
9,40.7303117,-74.0025035,40.7304164,-74.0021664,mcrwFrrtbMUaA,38
10,40.7489332,-73.9760245,40.7488446,-73.9758171,ywuwFbmobMPg@,38
10,40.7488446,-73.9758171,40.7494838,-73.9753684,gwuwFzkobM_CyA,38
10,40.7494838,-73.9753684,40.7485249,-73.973144,g{uwF`iobMfAiDvBsG,38
10,40.7485249,-73.973144,40.724894,-73.9903523,guuwFb{nbMtB|A|BtA@@zBtAFDPJ@@HDHFHDPJn@b@zB|AfBjAZVVPjBlAzBzAzBxAd@ZtA|@zBvAzBzAzBvAz@j@~@n@xBxA|@j@|@l@j@^vA~@dC|A|BxArBvAtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxAr@d@~@l@zBvAjAv@j@`@xBvAnAx@r@b@,38
10,40.724894,-73.9903523,40.7250388,-73.9906892,qaqwFtfrbM]bA,38
11,40.7396716,-73.9945945,40.7384903,-73.9918083,}}swFdasbMhE}M`@mA,38
11,40.7384903,-73.9918083,40.7328437,-73.9959437,qvswFxorbMtBrArBvA|B~AxA~@LH`@VjCfB|BtA~B~AtBxAvBrA,38
11,40.7328437,-73.9959437,40.7341486,-73.9991785,gsrwFrisbM_CjH}BlHCHAFAJ?N,38
11,40.7341486,-73.9991785,40.732643,-74.0086766,m{rwFz}sbMP`BTnCVfDB`@HhAVdD@PBXj@bHp@~HNjB\|DF`@J^ZdDD\,38
11,40.732643,-74.0086766,40.7289723,-74.0094061,_rrwFfyubMZB|BX|BVRDPB|BVpCZnC\,38
11,40.7289723,-74.0094061,40.7291383,-74.0109864,a{qwFx}ubMYnEAZCj@Ab@,38
11,40.7291383,-74.0109864,40.7189478,-74.0127723,c|qwFtgvbMj@@N?PAL?L?|DTbG`@l@FT@T@N?L?^Dh@Dv@JjCVb@F|APhDb@zAPf@DtGz@D@LBLDLBJBNBn@JnB\H@F@T@T@LBTDVBVD,38
11,40.7189478,-74.0127723,40.7190314,-74.0122121,m|owFxrvbMB_@Ds@@M?A?CCAWE,38
11,40.7190314,-74.0122121,40.7186743,-74.0090066,}|owFhovbMN}B\uFRmED}@,38
12,40.7396716,-73.9945945,40.7384903,-73.9918083,}}swFdasbMhE}M`@mA,38
12,40.7384903,-73.9918083,40.7328437,-73.9959437,qvswFxorbMtBrArBvA|B~AxA~@LH`@VjCfB|BtA~B~AtBxAvBrA,38
12,40.7328437,-73.9959437,40.7341486,-73.9991785,gsrwFrisbM_CjH}BlHCHAFAJ?N,38
12,40.7341486,-73.9991785,40.732643,-74.0086766,m{rwFz}sbMP`BTnCVfDB`@HhAVdD@PBXj@bHp@~HNjB\|DF`@J^ZdDD\,38
12,40.732643,-74.0086766,40.7289723,-74.0094061,_rrwFfyubMZB|BX|BVRDPB|BVpCZnC\,38
12,40.7289723,-74.0094061,40.7291383,-74.0109864,a{qwFx}ubMYnEAZCj@Ab@,38
12,40.7291383,-74.0109864,40.7112638,-74.0150394,c|qwFtgvbMj@@N?PAL?L?|DTbG`@l@FT@T@N?L?^Dh@Dv@JjCVb@F|APhDb@zAPf@DtGz@D@LBLDLBJBNBn@JnB\H@F@T@T@LBTDVBVDl@HNDPH`ANnCb@H@VFrCf@^ChEp@XPXH\FB@BBFLBBB?@@pB\@?B?BALGBAB@b@FTF`Bl@j@JNFJDNBJBNBPBZB|@Jz@Nf@HVDXNb@VJD,38
12,40.7112638,-74.0150394,40.7111864,-74.014839,klnwF~`wbMDOBKBK,38
12,40.7111864,-74.014839,40.7047052,-74.0170943,}knwFv_wbMXBJ@\HZF~@T^HXDV@F@DDHDT?XDZDXDRDRDVFhFxANDPFn@PLBJDLDJDHFHDHBJDr@PJDJBL@NB\HtBl@`Cp@XHTFTF,38
12,40.7047052,-74.0170943,40.7016788,-74.0149907,mcmwFxmwbMBSB[@I?G@M?G@Q?]BB@?@?@?@A@?@A@ABCB?@AF?D?B?@AJCp@AZVDBHF\SHE^SZOPD^HD?HAH?LEj@W\_@BEDKHSFG@ABC@AFKFIXe@FKLIXQTIBA@A@A@A@A@AJQ,38
12,40.7016788,-74.0149907,40.7022455,-74.0129748,oplwFt`wbM]e@_@][YWi@B[?I@I?W?MAK?M?MAYCgAAY@G@I,38
12,40.7022455,-74.0129748,40.7011433,-74.0123807,atlwF`tvbMBCDCDALAz@ODABABCBCBCDEPEHCFCBC@A@E@C@E?E?E@A@CBABEL?L?NE,38
12,40.7011433,-74.0123807,40.7035797,-74.0067285,cmlwFjpvbMWmBgBaLMi@EWK_@GSGOgAmB}AuCGGIGQIIKEI}A_D,38
13,40.7396716,-73.9945945,40.7384903,-73.9918083,}}swFdasbMhE}M`@mA,38
13,40.7384903,-73.9918083,40.7313914,-73.9969915,qvswFxorbMtBrArBvA|B~AxA~@LH`@VjCfB|BtA~B~AtBxAvBrAtBvAnAz@zA|@,38
13,40.7313914,-73.9969915,40.7321969,-73.998633,ejrwFdpsbMIPwCtH,38
13,40.7321969,-73.998633,40.7310318,-73.999631,gorwFlzsbMPP`BrAtB`B,38
13,40.7310318,-73.999631,40.7302794,-73.9981016,}grwFt`tbMjAuChA{C,38
13,40.7302794,-73.9981016,40.7226956,-74.0044752,gcrwFbwsbMxBhBzFtEvErDVR~ExDtFjElFhEn@d@pC|B,38
13,40.7226956,-74.0044752,40.7200344,-73.9990796,{spwF~~tbMbAgCl@yA^aAjA{Cb@mAb@kAj@uAVo@LWJGdAuCL_@Vm@Xy@JY,38
13,40.7200344,-73.9990796,40.7141164,-74.0034033,ecpwFf}sbMjD|C`BzAt@n@|ArA|BpBrBfBpB`B~@t@p@b@`CTP@LBJBvA^^J,38
13,40.7141164,-74.0034033,40.7139929,-74.0030426,g~nwFfxtbMJMBEBEBG@E?G@G?EAC?E,38
13,40.7139929,-74.0030426,40.7149232,-74.0022741,m}nwF~utbMIMIQKOMOKMKGQKSKu@[WO,38
14,40.7396716,-73.9945945,40.7384903,-73.9918083,}}swFdasbMhE}M`@mA,38
14,40.7384903,-73.9918083,40.7379049,-73.9922319,qvswFxorbMtBrA,38
14,40.7379049,-73.9922319,40.7416646,-74.0011315,{rswFlrrbMqGbSoFvPmFvP,38
14,40.7416646,-74.0011315,40.7641748,-73.9847444,kjtwF`jtbMuBuAy@i@{@i@sBwA}@i@w@i@{BwAcAq@_Ao@cC_Bw@i@eAq@{ByA{ByAyByA{ByA{ByAcAq@u@g@cCaBs@c@}@m@sA{@s@e@eC_ByByA{ByA{ByA{ByA{B{A{BwAcCaBgCaB}B}A{ByA}ByA{B}A}BwA{B{A}ByA}B{A{B{A}ByA,38
14,40.7641748,-73.9847444,40.7666517,-73.9906503,awxwFrcqbMmFxPoFtPQl@,38
15,40.7396716,-73.9945945,40.7357748,-73.9853714,}}swFdasbMhE}M`@mAfCkI~A}E`@mAJU`CyH`BeFd@yA,38
15,40.7357748,-73.9853714,40.7564442,-73.9702915,qeswFpgqbMuBsAuBsAuBwA{BwAeCcBw@k@kAw@wByAmAw@o@_@yByA{ByA}ByA{B{A{ByAyByAyByAgC_BaCaB{ByA}B{A}AeAYS{ByA_CyAyB{AeC_BeC_B_C}A{ByA{B{A{ByA}ByA}B{A{B{A}B{A,38
15,40.7564442,-73.9702915,40.7571721,-73.97206,wfwwFhinbMiB~F_@lAGR,38
16,40.760734,-73.9843615,40.7628671,-73.9894093,qaxwFfaqbMM^kDvKqFxP,38
16,40.7628671,-73.9894093,40.7422112,-74.0045232,}nxwFx`rbM|BzAzBxA~BxAzBzAzBzA~BxAfCbBpBxAh@\NJHD?@RJ?@DBl@^xBxA~BvAtBrA|@r@|@h@~BzAbC~AbC~AjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@r@b@nAz@zBxAp@b@bAp@tBvAn@^bAr@rBtAr@f@bAl@NL,38
16,40.7422112,-74.0045232,40.74085,-74.0051793,ymtwFf_ubM^NtAt@`@V\NHBn@F^H,38
16,40.74085,-74.0051793,40.7372406,-74.0057643,ietwFjcubMbDXzBVbCTxBRdBNN@|@D,38
16,40.7372406,-74.0057643,40.7369538,-74.0083078,wnswF~fubMBDBBH@^FB?BB@@@@?B@BE|A?V?V?bD?fD,38
16,40.7369538,-74.0083078,40.7361858,-74.008362,}lswF|vubMfCJD?HA,38
16,40.7361858,-74.008362,40.7364871,-74.0061711,ehswFfwubMo@wIGaAC[,38
17,40.760734,-73.9843615,40.7608021,-73.9845206,qaxwFfaqbMM^,38
17,40.7608021,-73.9845206,40.7601347,-73.9848652,_bxwFfbqbMNFf@PlAj@,38
17,40.7601347,-73.9848652,40.7598462,-73.984197,y}wwFldqbMZcAZaA,38
17,40.7598462,-73.984197,40.756034,-73.9869451,a|wwFf`qbM`Aj@|@j@zBvAr@b@jAr@^^xA~@~B~AdC|A,38
17,40.756034,-73.9869451,40.7558224,-73.9864397,edwwFlqqbMh@eB,38
17,40.7558224,-73.9864397,40.7391558,-73.9897616,{bwwFfnqbMxCn@lCl@nCj@z@Rx@PVDf@HhBZ|@LF@jAPp@DdBP`AJbBLf@LRFRJh@^@@@AFSL]?C@?@AT@BBBBD@TDVBJ@H@x@Lb@DpBVd@DZBNBJ@v@HrCXl@Hl@Hx@HtCXf@Fl@Hf@FV@V@|@Jh@FXBPB`AHF?F?@ABAd@g@JKDCFAF?J?N@L@`@H~@RRFLDdATdANfARfARhCf@,38
17,40.7391558,-73.9897616,40.7359972,-73.9822652,wzswF~brbM`CqHb@wAHWdAaD~@yCz@iCfAmD|DcM,38
17,40.7359972,-73.9822652,40.7261602,-73.9894382,_gswFdtpbMtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxAr@d@~@l@zBvAjAv@j@`@,38
17,40.7261602,-73.9894382,40.7262993,-73.9897666,oiqwF~`rbM[`A,38
18,40.760734,-73.9843615,40.7608021,-73.9845206,qaxwFfaqbMM^,38
18,40.7608021,-73.9845206,40.7601347,-73.9848652,_bxwFfbqbMNFf@PlAj@,38
18,40.7601347,-73.9848652,40.7598462,-73.984197,y}wwFldqbMZcAZaA,38
18,40.7598462,-73.984197,40.756034,-73.9869451,a|wwFf`qbM`Aj@|@j@zBvAr@b@jAr@^^xA~@~B~AdC|A,38
18,40.756034,-73.9869451,40.7558224,-73.9864397,edwwFlqqbMh@eB,38
18,40.7558224,-73.9864397,40.7391558,-73.9897616,{bwwFfnqbMxCn@lCl@nCj@z@Rx@PVDf@HhBZ|@LF@jAPp@DdBP`AJbBLf@LRFRJh@^@@@AFSL]?C@?@AT@BBBBD@TDVBJ@H@x@Lb@DpBVd@DZBNBJ@v@HrCXl@Hl@Hx@HtCXf@Fl@Hf@FV@V@|@Jh@FXBPB`AHF?F?@ABAd@g@JKDCFAF?J?N@L@`@H~@RRFLDdATdANfARfARhCf@,38
18,40.7391558,-73.9897616,40.7358994,-73.9820337,wzswF~brbM`CqHb@wAHWdAaD~@yCz@iCfAmD|DcMRo@,38
19,40.7380933,-73.9774483,40.7391612,-73.9799758,atswF`vobMM\gEzM,38
19,40.7391612,-73.9799758,40.7236698,-73.9910277,wzswFzepbM|@j@|@l@j@^vA~@dC|A|BxArBvAtBpArBtAtBvAtBtA|BxAnBrAXRbBfAd@ZdAr@x@h@~BzAn@b@hAr@rBtAz@h@x@j@zBxAr@d@~@l@zBvAjAv@j@`@xBvAnAx@r@b@fAr@t@f@RLNFPHHBFBJ@L@R?,38
19,40.7236698,-73.9910277,40.7159015,-73.9950213,}ypwF|jrbMTF|B~@lBx@dCfA`Bn@`C`AnBt@\PdAd@XL~@b@|@\l@TlAf@nAf@zCnAtAj@BDBBB@JDbBn@,38
19,40.7159015,-73.9950213,40.7156768,-73.9943871,kiowFzcsbMFYBO^sA,38
19,40.7156768,-73.9943871,40.6998331,-73.9868294,_howF|_sbMLFLDOl@?D?@@BD@B?D?FCHCNALAN?L@J@@?DAF?j@YFADAD?B?FCl@a@VMBABATKp@YTKDCDCHE|Aq@PKDA@AVMnAg@XKDC@APGnAk@^QBC@?XM|Aq@r@[@ANGdAe@b@Sr@[NGJEBAJGFCPIJEFCzMsGRMRKtEyBtE{Bt@]BALEp@[VMHE\Q@?@ALG|BeAf@UvAs@BANGBAbBs@XMb@SNG~@a@@ABANG?A@?XMv@_@?ApAi@@Af@W@?DCDA?ADA@ALERMROLSHOFMDQDMBOBS?O?MAGCICEECCCGCG?E@E@EBABEHCJGTIh@E\E`@?RAR?N?H?F?V?X?PBX,38
19,40.6998331,-73.9868294,40.6950649,-73.9871633,}dlwFtpqbMvBF`@@nAJ^@bDJnADvA@l@BpAD`@@hADvBB,38
20,40.7380933,-73.9774483,40.7381569,-73.9775978,atswF`vobMM\,38
20,40.7381569,-73.9775978,40.7469242,-73.9712362,otswF~vobMu@e@eAq@{B{A_Ao@{@i@YUYQeAq@_C{AYSwFqDyAcAe@YcBgAwA_A[UOMMIiBqAUQc@WaAm@q@c@A?A?GEAAKGu@a@oA{@i@],38
20,40.7469242,-73.9712362,40.7564116,-73.9937368,gkuwFfonbMCFCLA?AFqBnGy@bCQf@oBnGa@rAc@tAiBtF_@jAaCpHOd@aBfF_@jAiBzF[`AqGfSeC`IeBnFoFxPcDfKs@vB,38
21,40.7380933,-73.9774483,40.7381569,-73.9775978,atswF`vobMM\,38
21,40.7381569,-73.9775978,40.7393956,-73.9766952,otswF~vobMu@e@eAq@{B{A,38
21,40.7393956,-73.9766952,40.7394426,-73.9768078,g|swFjqobMGT,38
22,40.7090883,-74.010411,40.7086275,-74.0093663,y~mwF`dvbM~@{CZs@,38
22,40.7086275,-74.0093663,40.7116645,-74.0059032,}{mwFp}ubMmAyAaB_BqCmCeAgA}BkDgA}AO[,38
22,40.7116645,-74.0059032,40.7120216,-74.0060901,{nnwFzgubMYTMFMBQB,38
22,40.7120216,-74.0060901,40.7121505,-74.0056153,cqnwF`iubMGSQiA,38
22,40.7121505,-74.0056153,40.7124876,-74.0048032,}qnwFbfubMIWOs@IWSg@EMEI,38
22,40.7124876,-74.0048032,40.712436,-74.0045625,atnwF~`ubM@G@C?E@G?E@E@A?G,38
22,40.712436,-74.0045625,40.7041751,-73.9945051,wsnwFn_ubMN?FCJCJEFGNOJMHKJMDGHM@ABC?ALO@CX]dAuABC@AlHmJ@APU@?z@iArAsBTYFGHMDE@C^g@PUPUPY?ANWFI@A@C@ALSDGXa@`@i@b@k@b@m@fBcCzEmGlDyEJMJObB{B,38
22,40.7041751,-73.9945051,40.6962687,-73.988749,c`mwFt`sbMfAyAdAwAZa@?A@A@CZc@|AwBLQ@A@A@C@A?Ab@k@b@m@`@i@`@k@\g@DGBAFKX_@NUNSHKDGf@o@FGT[b@k@HKJQPYHOFM?A@?N]f@_Ad@u@RWROb@UNGHCf@Ef@?f@@`A?dMZ,38
22,40.6962687,-73.988749,40.6963623,-73.9911406,unkwFt|qbM?NATAnAEhCG~D?\,38
22,40.6963623,-73.9911406,40.6970119,-73.9913222,gokwFrkrbMODo@NaAL,38
22,40.6970119,-73.9913222,40.6974416,-73.9930331,iskwFvlrbMEVc@fCa@vBG`@AL?L,38
22,40.6974416,-73.9930331,40.6909048,-73.9961661,_vkwFlwrbMxHvCpAd@dC~@dC~@xAh@fBp@xIdDfBr@,38
23,40.7090883,-74.010411,40.7072281,-74.0075286,y~mwF`dvbM~@{CZs@rD{EbBsC,38
23,40.7072281,-74.0075286,40.7052481,-74.0047694,esmwF`rubMF[j@_Ap@aAHGBABCbBaCbAeBjBsC,38
23,40.7052481,-74.0047694,40.7057789,-74.0038834,yfmwFx`ubM_@w@iAyB,38
23,40.7057789,-74.0038834,40.7057042,-74.003502,cjmwFf{tbMNkA,38
23,40.7057042,-74.003502,40.709548,-73.9916098,simwFzxtbMWc@a@u@}@kBo@eBM]eCsGs@qASa@Q[i@sAAA?AEKA??CAAAEACAAo@eBM]K[Ss@K_@Ig@a@uCQcCEe@M{AUuCGo@IeAEu@Ag@AQCUKqAWuCIgA?A?AAK?A?A?AAIAG?C?A?AAMAC?CAI?ACY,38
23,40.709548,-73.9916098,40.7097964,-73.9917516,uanwFpnrbMK@?@A?C@EBAAA??C?KAAA?A??@A?A@?@@H?@?@?@?JMB,38
23,40.7097964,-73.9917516,40.7108764,-73.9919848,gcnwFlorbMQBa@HmAJMBMBK@MBK@SB,38
23,40.7108764,-73.9919848,40.7143549,-73.9925521,_jnwFzprbMQDUFQDKBOBuAJy@FK@_AHuCR{@HgAFa@DgAH,38
23,40.7143549,-73.9925521,40.7229626,-73.9885761,u_owFltrbMe@DC?A?C?EAECIA}@_@_FuBgCgAWIkAc@wDcBaBo@e@Q]O[KgDwAiAe@eFwBsCs@_@Iu@SQ?[A,38
23,40.7229626,-73.9885761,40.7281724,-73.9848693,oupwFr{qbMSCICEAECECKIKEcAq@o@c@}@k@cAq@{BwAu@g@aAo@wByAq@c@cAq@yBwAaAo@u@g@,38
23,40.7281724,-73.9848693,40.7291746,-73.9872494,avqwFldqbMSl@sDlL,38
23,40.7291746,-73.9872494,40.7285778,-73.9876805,i|qwFhsqbMz@h@x@j@,38
23,40.7285778,-73.9876805,40.7283657,-73.9871785,sxqwF~uqbMh@cB,38
24,40.7090883,-74.010411,40.7101433,-74.0126785,y~mwF`dvbMKZiB`FIPqAtD,38
24,40.7101433,-74.0126785,40.7087566,-74.0132721,kenwFfrvbMzAf@~@Xh@RlA^,38
24,40.7087566,-74.0132721,40.7094344,-74.0148625,w|mwF|uvbMcA~CaA|C,38
24,40.7094344,-74.0148625,40.7098113,-74.0147464,}`nwFz_wbMkAU,38
24,40.7098113,-74.0147464,40.7098583,-74.0152281,icnwFd_wbMCr@Ej@,38
24,40.7098583,-74.0152281,40.7111864,-74.014839,scnwFdbwbMIEEEGAWAYE_@I_AU[G]IKAYC,38
24,40.7111864,-74.014839,40.7112638,-74.0150394,}knwFv_wbMCJCJEN,38
